,BusinessNum,agentName,appReferenceNumber,applicantName,applicationDate,applicationNumber,applicationStatus,articleName,designMainClassification,designNumber,dsShpClssCd,internationalRegisterDate,internationalRegisterNumber,inventorName,openDate,openNumber,priorityDate,priorityNumber,publicationDate,publicationNumber,regReferenceNumber,registrationDate,registrationNumber
228,1232402587,['서대석'],,['에스케이건설 주식회사'],1993-09-25,3.02E+12,소멸,문틀설치용거푸집조립재,['L1310'],M01,"['L1310', 'L1319T']",,,['유용민'],,,,,1994-10-06,,,1994-09-02,3.00E+12
229,1232402587,['홍병의'],,['에스케이건설 주식회사'],1995-06-12,3.02E+12,소멸,승강기공동부벽체구축용거푸집,['L1310'],M01,"['L1310', 'L1310T']",,,"['홍순조', '유용민']",,,,,1996-09-11,,,1996-07-30,3.00E+12
230,2148605120,,,,,,,,,,,,,,,,,,,,,,
231,1148602144,,,,,,,,,,,,,,,,,,,,,,
232,1098605049,,,,,,,,,,,,,,,,,,,,,,
233,6058109311,,,,,,,,,,,,,,,,,,,,,,
234,1218103619,,,,,,,,,,,,,,,,,,,,,,
235,5178106027,,,,,,,,,,,,,,,,,,,,,,
236,7748708955,,,,,,,,,,,,,,,,,,,,,,
237,1131201292,,,['주식회사 에스티'],2018-03-29,3.02E+12,등록,방음터널,['L2120'],M001,['L2120'],,,['최두영'],,,,,2019-06-21,,,2019-06-14,3.01E+12
238,1131201292,,,['주식회사 에스티'],2014-08-14,3.02E+12,등록,터널용 덕트 패널,"['L2122', 'L2410']",M001,"['L2122', 'L2410']",,,['최두영'],,,,,2015-07-09,,,2015-06-26,3.01E+12
239,1131201292,,,['주식회사 에스티'],2016-07-19,3.02E+12,등록,벽 부착용 핸드레일,"['L2122', 'L3540', 'M321']",M001,"['L2122', 'M321', 'L3540']",,,['최두영'],,,,,2017-03-02,,,2017-02-23,3.01E+12
240,1131201292,,,['주식회사 에스티'],2016-07-19,3.02E+12,등록,선배수용 브라켓,['L24190'],M001,['L24190'],,,['최두영'],,,,,2017-03-03,,,2017-02-23,3.01E+12
241,1131201292,['오종일'],,['주식회사 에스티'],2014-07-15,3.02E+12,등록,도로용 방음벽,['L2543'],M001,['L2543'],,,['최두영'],,,,,2015-06-23,,,2015-06-12,3.01E+12
242,1131201292,,,['주식회사 에스티'],2016-02-17,3.02E+12,등록,도로 방음벽용 지주,"['L2540', 'L2543']",M001,"['L2540', 'L2543']",,,['최두영'],,,,,2016-07-26,,,2016-07-19,3.01E+12
243,1131201292,,,['주식회사 에스티'],2014-10-10,3.02E+12,등록,안전난간대용 지주,['L2119'],M001,['L2119'],,,['최두영'],,,,,2015-07-27,,,2015-07-20,3.01E+12
244,1131201292,,,['주식회사 에스티'],2015-06-03,3.02E+12,등록,방음 터널,['L2120'],M001,['L2120'],,,['최두영'],,,,,2016-02-04,,,2016-01-28,3.01E+12
245,1131201292,,,['주식회사 에스티'],2015-06-26,3.02E+12,등록,도로차광판용 부재,['L2532'],M001,['L2532'],,,['최두영'],,,,,2016-01-15,,,2016-01-08,3.01E+12
246,1131201292,,,['주식회사 에스티'],2015-06-03,3.02E+12,등록,휀스,['L3530'],M001,['L3530'],,,['최두영'],,,,,2016-03-21,,,2016-03-14,3.01E+12
247,1131201292,,,['주식회사 에스티'],2016-07-19,3.02E+12,등록,선배수용 종배수관,['L2412'],M001,['L2412'],,,['최두영'],,,,,2017-06-02,,,2017-05-26,3.01E+12
248,1131201292,['이환권'],,['주식회사 에스티'],2009-04-30,3.02E+12,등록,가로등용 지주,['D34190B'],M01,['D34190B'],,,['최두영'],,,,,2010-06-11,,,2010-06-04,3.01E+12
249,1131201292,['이환권'],,['주식회사 에스티'],2008-07-29,3.02E+12,등록,펜스,['L3530'],M01,['L3530'],,,['최두영'],,,,,2010-03-03,,,2010-02-24,3.01E+12
250,1131201292,['고종욱'],,['주식회사 에스티'],2021-04-15,3.02E+12,등록,음식물쓰레기통,['C3371C'],M001,['C3371C'],,,['장병택'],,,,,2021-05-18,,,2021-05-12,3.01E+12
251,1131201292,,,['주식회사 에스티'],2016-03-14,3.02E+12,등록,기둥재,['L4111'],M001,['L4111'],,,['최두영'],,,,,2016-08-23,,,2016-08-12,3.01E+12
252,1131201292,,,['주식회사 에스티'],2016-09-07,3.02E+12,등록,방음터널,['L2120'],M001,['L2120'],,,"['최상철', '최두영']",,,,,2017-08-11,,,2017-08-03,3.01E+12
253,1131201292,,,['주식회사 에스티'],2016-04-15,3.02E+12,등록,터널공동구용 격벽,['L2122'],M001,['L2122'],,,['최두영'],,,,,2016-09-19,,,2016-09-07,3.01E+12
254,1131201292,,,['주식회사 에스티'],2014-11-21,3.02E+12,등록,교량용 집수구,['L2119'],M001,['L2119'],,,['최두영'],,,,,2015-11-19,,,2015-11-13,3.01E+12
255,1131201292,,,['주식회사 에스티'],2015-03-02,3.02E+12,등록,도로 방음벽용 지주,['L2543'],M001,['L2543'],,,['최두영'],,,,,2015-11-20,,,2015-11-13,3.01E+12
256,1131201292,,,['주식회사 에스티'],2014-08-05,3.02E+12,등록,배수관 오염물 청소구,['L24190'],M001,['L24190'],,,['최두영'],,,,,2016-02-03,,,2016-01-28,3.01E+12
257,1131201292,,,['주식회사 에스티'],2015-04-03,3.02E+12,등록,방음벽용 지주,['L2540'],M001,['L2540'],,,['최두영'],,,,,2016-01-14,,,2016-01-08,3.01E+12
258,1131201292,,,['주식회사 에스티'],2015-06-03,3.02E+12,등록,방음 터널,['L2120'],M001,['L2120'],,,['최두영'],,,,,2016-02-03,,,2016-01-28,3.01E+12
259,1131201292,,,['주식회사 에스티'],2015-06-26,3.02E+12,등록,도로차광판용 부재,"['L2532', 'J642']",M001,"['L2532', 'J642']",,,['최두영'],,,,,2016-02-04,,,2016-01-28,3.01E+12
260,1131201292,,,['주식회사 에스티'],2016-05-12,3.02E+12,등록,LED 터널등기구,['D360'],M001,['D360'],,,['최두영'],,,,,2017-03-06,,,2017-02-23,3.01E+12
261,1131201292,,,['주식회사 에스티'],2015-05-07,3.02E+12,등록,배수용 그레이팅,"['L2440', 'L2450']",M001,"['L2440', 'L2450']",,,['최두영'],,,,,2016-03-18,,,2016-03-14,3.01E+12
262,1131201292,['특허법인남촌'],,['주식회사 에스티'],2014-07-17,3.02E+12,등록,교량용 난간지주,['L3540A'],M001,['L3540A'],,,['최두영'],,,,,2015-04-10,,,2015-04-06,3.01E+12
263,1131201292,,,['주식회사 에스티'],2018-02-22,3.02E+12,등록,무릎 운동기구,['E3010BB'],M001,['E3010BB'],,,['장병택'],,,,,2018-06-15,,,2018-06-07,3.01E+12
264,1131201292,['오종일'],,['주식회사 에스티'],2014-07-15,3.02E+12,등록,방음벽용 지주,['L2540'],M001,['L2540'],,,['최두영'],,,,,2015-05-12,,,2015-05-01,3.01E+12
265,1131201292,,,['주식회사 에스티'],2018-03-29,3.02E+12,등록,방음터널,"['L2120', 'L2543']",M001,"['L2120', 'L2543']",,,['최두영'],,,,,2019-05-28,,,2019-05-21,3.01E+12
266,1131201292,,,['주식회사 에스티'],2018-05-10,3.02E+12,등록,건축용 고정재,"['L239', 'L22129']",M001,"['L239', 'L22129']",,,['최두영'],,,,,2019-05-16,,,2019-05-09,3.01E+12
267,1131201292,['이환권'],,['주식회사 에스티'],2009-06-23,3.02E+12,등록,고가도로용 난간 새시,['L3540'],M01,['L3540'],,,['최두영'],,,,,2010-11-19,,,2010-11-12,3.01E+12
268,1131201292,['이환권'],,['주식회사 에스티'],2009-06-23,3.02E+12,등록,고가 포스트 통로용 난간지주,"['L3540A', 'L3540']",M01,"['L3540', 'L3540A']",,,['최두영'],,,,,2010-11-19,,,2010-11-12,3.01E+12
269,1131201292,"['이환권', '오종일']",,['주식회사 에스티'],2010-06-04,3.02E+12,등록,도로 안전 난간용 지주 커버,['L3590'],M01,['L3590'],,,['최두영'],,,,,2012-03-09,,,2012-02-07,3.01E+12
270,1131201292,,,['주식회사 에스티'],2014-05-20,3.02E+12,등록,교량용 집수구,['L2119'],M01,['L2119'],,,['최두영'],,,,,2015-05-18,,,2015-05-12,3.01E+12
271,1131201292,['특허법인 웰'],,['주식회사 에스티'],2001-12-28,3.02E+12,소멸,미끄럼 방지기,['L61422'],M01,['L61422'],,,"['조창진', '유병철']",,,,,2002-11-01,,,2002-10-18,3.00E+12
272,1131201292,['특허법인 웰'],,['주식회사 에스티'],2003-03-31,3.02E+12,소멸,미끄럼 방지용 패드,"['L2531', 'L61422']",M01,"['L61422', 'L2531']",,,['조창진'],,,,,2004-03-31,,,2004-03-22,3.00E+12
273,1050504300,['윤의상'],,['(주)폴리텍'],2007-03-02,3.02E+12,등록,가스배관용 분기공 형성 커터,['M24190'],M01,['M24190'],,,['최지호'],,,,,2008-02-22,,,2008-02-15,3.00E+12
274,1050504300,['반중혁'],,['(주)폴리텍'],2013-01-02,3.02E+12,등록,수상부구,['L2631'],M01,['L2631'],,,"['최지호', '양명진']",,,,,2014-05-08,,,2014-04-30,3.01E+12
275,1050504300,['반중혁'],,['(주)폴리텍'],2020-09-14,3.02E+12,등록,안전 손잡이용 브라켓,['M329'],M001,['M329'],,,"['백세권', '양명진']",,,,,2021-10-27,,,2021-10-21,3.01E+12
276,1050504300,['반중혁'],,['(주)폴리텍'],2020-09-23,3.02E+12,등록,이동 변기용 의자 프레임,['C428'],M001,['C428'],,,"['백세권', '양명진']",,,,,2021-10-27,,,2021-10-21,3.01E+12
277,1050504300,['윤의상'],,['(주)폴리텍'],2003-03-28,3.02E+12,소멸,가두리 양식장용 부력파이프 고정대,['K22'],M01,['K22'],,,"['최지호', '신승우', '권구섭']",,,,,2004-03-11,,,2004-02-27,3.00E+12
278,6358703369,,,,,,,,,,,,,,,,,,,,,,
279,2468106208,,,,,,,,,,,,,,,,,,,,,,
280,1548703545,,,,,,,,,,,,,,,,,,,,,,
281,5058107658,,,,,,,,,,,,,,,,,,,,,,
282,2208803433,,,,,,,,,,,,,,,,,,,,,,
283,5048101600,,,,,,,,,,,,,,,,,,,,,,
284,2458809663,,,,,,,,,,,,,,,,,,,,,,
285,5138108838,['김동우'],,['주식회사 이지네트워크'],2000-09-07,3.02E+12,소멸,컴퓨터,['H51'],M01,['H51'],,,['전종찬'],,,,,2002-04-11,,,2002-03-23,3.00E+12
286,5348603187,,,,,,,,,,,,,,,,,,,,,,
287,2208809569,,,,,,,,,,,,,,,,,,,,,,
288,1198602789,,,,,,,,,,,,,,,,,,,,,,
289,1228604954,,,,,,,,,,,,,,,,,,,,,,
290,1178107908,,,,,,,,,,,,,,,,,,,,,,
291,6038200532,,,,,,,,,,,,,,,,,,,,,,
292,8204409316,,,,,,,,,,,,,,,,,,,,,,
293,6958605149,,,,,,,,,,,,,,,,,,,,,,
294,1378601432,"['이명택', '정중원', '최지연', '김민규']",,['오케이통신 (주)'],2014-12-12,3.02E+12,등록,네트워크 비상벨,['H4121'],M001,['H4121'],,,['천중영'],,,,,2015-09-01,,,2015-08-25,3.01E+12
295,8728607695,,,,,,,,,,,,,,,,,,,,,,
296,1198606362,,,,,,,,,,,,,,,,,,,,,,
297,5368601488,,,,,,,,,,,,,,,,,,,,,,
298,3128106162,,,,,,,,,,,,,,,,,,,,,,
299,1758800448,,,,,,,,,,,,,,,,,,,,,,
300,1208700159,['특허법인아주'],,['주식회사 지티지'],2020-05-12,3.02E+12,등록,방석,['C120'],M001,['C120'],,,['임동균'],,,,,2021-05-27,,,2021-05-21,3.01E+12
301,1088108635,,,,,,,,,,,,,,,,,,,,,,
302,4338606998,,,,,,,,,,,,,,,,,,,,,,
303,4648104537,,,,,,,,,,,,,,,,,,,,,,
304,1348109870,,,,,,,,,,,,,,,,,,,,,,
305,3088104638,,,,,,,,,,,,,,,,,,,,,,
306,6138105316,,,,,,,,,,,,,,,,,,,,,,
307,5488604786,,,,,,,,,,,,,,,,,,,,,,
308,6120408266,,,,,,,,,,,,,,,,,,,,,,
309,1208705111,,,,,,,,,,,,,,,,,,,,,,
310,1058704690,,,,,,,,,,,,,,,,,,,,,,
311,1098108140,['화태진'],,['강남건설 주식회사'],1997-11-26,3.02E+12,소멸,건축용 천정 거푸집 판넬,['L130B'],M01,['L130B'],,,['서운수'],,,,,1999-03-20,,,1998-12-21,3.00E+12
312,1098108140,['화태진'],,['강남건설 주식회사'],1998-12-22,3.02E+12,소멸,아파트 측벽코너마감용 프레임_,['L4413'],M01,['L4413'],,,['서운수'],,,,,1999-10-01,,,1999-08-13,3.00E+12
313,1098108140,['박용환'],,['강남건설 주식회사'],2001-01-18,3.02E+12,소멸,슬라브 몰딩 프레임,['L43110'],M01,['L43110'],,,['서운수'],,,,,2002-02-16,,,2002-01-28,3.00E+12
314,1098108140,['화태진'],,['강남건설 주식회사'],1997-11-26,3.02E+12,소멸,건축용 데크 앤드 빔,['L43110'],M01,['L43110'],,,['서운수'],,,,,1998-12-15,,,1998-11-04,3.00E+12
315,1098108140,['화태진'],,['강남건설 주식회사'],1999-08-24,3.02E+12,소멸,콘크리트거푸집용 지지프레임,['L1220'],M01,['L1220'],,,['서운수'],,,,,2000-09-15,,,2000-07-28,3.00E+12
316,1098108140,['화태진'],,['강남건설 주식회사'],1997-11-26,3.02E+12,소멸,건축용 후면발코니 부재,['L4020'],M01,['L4020'],,,['서운수'],,,,,1998-12-15,,,1998-11-04,3.00E+12
317,1098108140,['화태진'],,['강남건설 주식회사'],1998-12-22,3.02E+12,소멸,아파트 측벽마감용 연결프레임_,['L4413'],M01,['L4413'],,,['서운수'],,,,,1999-10-01,,,1999-08-13,3.00E+12
318,1098108140,"['박용환', '화태진']",,['강남건설 주식회사'],2000-03-24,3.02E+12,소멸,콘크리트거푸집용 조절프레임,['L1319'],M01,['L1319'],,,['서운수'],,,,,2001-10-17,,,2001-07-31,3.00E+12
319,1098108140,['화태진'],,['강남건설 주식회사'],1997-11-26,3.02E+12,소멸,건축용 벽체거푸집 판넬,['L130B'],M01,['L130B'],,,['서운수'],,,,,1998-11-02,,,1998-09-11,3.00E+12
320,2118602170,,,,,,,,,,,,,,,,,,,,,,
321,4108607622,,,,,,,,,,,,,,,,,,,,,,
322,1148600418,,,,,,,,,,,,,,,,,,,,,,
323,4178105554,,,,,,,,,,,,,,,,,,,,,,
324,1918803596,,,,,,,,,,,,,,,,,,,,,,
325,7052100784,,,,,,,,,,,,,,,,,,,,,,
326,6168607659,,,,,,,,,,,,,,,,,,,,,,
327,6138105317,,,,,,,,,,,,,,,,,,,,,,
328,1058602093,,,,,,,,,,,,,,,,,,,,,,
329,2138601148,,,,,,,,,,,,,,,,,,,,,,
330,6188603117,,,,,,,,,,,,,,,,,,,,,,
331,8848105899,,,,,,,,,,,,,,,,,,,,,,
332,1148608870,,,,,,,,,,,,,,,,,,,,,,
333,3018607724,,,,,,,,,,,,,,,,,,,,,,
334,1058706833,,,,,,,,,,,,,,,,,,,,,,
335,1245206691,['이만재'],,['(주)에이치앤씨'],2014-05-19,3.02E+12,소멸,렌지후드,['D451'],M01,['D451'],,,['위상덕'],,,,,2015-01-15,,,2015-01-09,3.01E+12
336,8968801450,,,,,,,,,,,,,,,,,,,,,,
337,6058609173,,,,,,,,,,,,,,,,,,,,,,
338,4688607128,,,,,,,,,,,,,,,,,,,,,,
339,6198101691,,,,,,,,,,,,,,,,,,,,,,
340,3478805734,,,,,,,,,,,,,,,,,,,,,,
341,1268604124,,,,,,,,,,,,,,,,,,,,,,
342,8878703946,,,,,,,,,,,,,,,,,,,,,,
343,1768105257,,,,,,,,,,,,,,,,,,,,,,
344,4178103172,,,,,,,,,,,,,,,,,,,,,,
345,4498706798,,,,,,,,,,,,,,,,,,,,,,
346,1470204046,['성낙훈'],,['주식회사 바른기술'],2008-05-06,3.02E+12,소멸,인터넷 공유기,['H3230'],M01,['H3230'],,,['박채민'],,,,,2008-11-03,,,2008-10-28,3.01E+12
347,2208804998,,,,,,,,,,,,,,,,,,,,,,
348,5755606940,['유동옥'],,['주식회사 코네코'],2004-12-06,3.02E+12,소멸,소변기,['D5410B'],M01,['D5410B'],,,['김재호'],,,,,2005-08-10,,,2005-08-02,3.00E+12
349,5755606940,"['백상희', '김형덕']",,['주식회사 코네코'],2011-11-28,3.02E+12,등록,이동식 화장실,['L311'],M01,['L311'],,,['김재호'],,,,,2012-03-29,,,2012-03-12,3.01E+12
350,1351900049,['문병암'],,['(주)대우'],1982-02-19,3.02E+12,거절,동물완구,['E1310'],M01,"['E1310AA', 'E1310']",,,['김승기'],,,,,1984-07-23,,,,
351,1351900049,,,['(주)대우'],1978-01-17,3.02E+12,소멸,비닐지,['M13'],M01,['M13'],,,['정재식'],,,,,1978-09-30,,,1978-07-01,3.00E+12
352,1351900049,['문병암'],,['(주)대우'],1982-09-09,3.02E+12,소멸,동물완구,['E132AC'],M01,['E132AC'],,,['김승기'],,,,,1983-06-13,,,1983-04-12,3.00E+12
353,1351900049,['문병암'],,['(주)대우'],1983-01-27,3.02E+12,소멸,인형,['E1310AA'],M01,['E1310AA'],,,['김승기'],,,,,1983-12-08,,,1983-08-18,3.00E+12
354,1351900049,['문병암'],,['(주)대우'],1982-12-29,3.02E+12,소멸,곰완구,['E132AA'],M01,['E132AA'],,,['오평진'],,,,,1983-11-11,,,1983-07-21,3.00E+12
355,1351900049,['문병암'],,['(주)대우'],1982-12-30,3.02E+12,소멸,사자완구,['H154'],M01,['H154'],,,['오평진'],,,,,1983-12-08,,,1983-08-12,3.00E+12
356,1351900049,['황의만'],,['(주)대우'],1995-06-23,3.02E+12,소멸,트렌치,['L2412'],M01,"['L2412', 'L2412T']",,,"['소광호', '박칠림', '안재현']",,,1994-12-21,,1996-11-15,,,1996-10-01,3.00E+12
357,1351900049,['김덕태'],,"['(주)대우', '주식회사 동아지질']",1995-10-20,3.02E+12,소멸,터널구축용록볼트,['L2122'],M01,"['L2122', 'L2122T']",,,['신영숙'],,,,,1997-01-20,,,1996-12-06,3.00E+12
358,1351900049,['김덕태'],,"['(주)대우', '주식회사 반석건설', '이토오토모오']",1995-10-20,3.02E+12,소멸,지하터널구축용토사받침판넬,['L2122'],M01,"['L2122', 'L2122T']",,,['이정우'],,,,,1997-01-20,,,1996-12-06,3.00E+12
359,1351900049,['황의만'],,['(주)대우'],1995-06-23,3.02E+12,소멸,트렌치,['L2412'],M01,"['L2412', 'L2412B']",,,"['소광호', '박칠림', '안재현']",,,,,1997-01-06,,,1996-10-22,3.00E+12
360,1351900049,['황의만'],,"['(주)대우', '주식회사 유일엔시스']",1995-12-05,3.02E+12,소멸,건축용 차음재,['L601'],M01,"['L601', 'L601T']",,,"['김유일', '정성철', '김민배', '김기동']",,,,,1997-05-08,,,1997-03-19,3.00E+12
361,1351900049,['문병암'],,['(주)대우'],1982-06-16,3.02E+12,소멸,동물완구,['E132AA'],M01,['E132AA'],,,['김승기'],,,,,1983-03-17,,,1983-01-17,3.00E+12
362,1351900049,['문병암'],,['(주)대우'],1981-09-11,3.02E+12,소멸,동물완구,['E132AB'],M01,['E132AB'],,,['김승기'],,,,,1982-06-23,,,1982-05-08,3.00E+12
363,1351900049,['문병암'],,['(주)대우'],1983-04-11,3.02E+12,소멸,토끼완구,['E132AE'],M01,['E132AE'],,,['김승기'],,,,,1984-02-06,,,1983-12-10,3.00E+12
364,1351900049,['문병암'],,['(주)대우'],1982-12-29,3.02E+12,소멸,사자완구,['E132AD'],M01,['E132AD'],,,['오평진'],,,,,1983-12-08,,,1983-08-12,3.00E+12
365,1351900049,['황의만'],,['(주)대우'],1995-06-30,3.02E+12,소멸,조립식벽체,['L43210'],M01,"['L43210T', 'L43210']",,,"['소광호', '박칠림', '안재현']",,,,,1997-01-06,,,1996-10-22,3.00E+12
366,1351900049,['김국남'],,['(주)대우'],1993-08-14,3.02E+12,소멸,형광등용안정기케이스,['H229'],M01,"['H229A', 'H229']",,,"['김종효', '김종오']",,,,,1996-08-16,,,1996-06-25,3.00E+12
367,1351900049,['김덕태'],,"['(주)대우', '주식회사 동아지질']",1995-10-20,3.02E+12,소멸,굴착용비트,['K14081'],M01,"['K14081B', 'K14081']",,,"['정문식', '김동준']",,,,,1996-12-23,,,1996-11-11,3.00E+12
368,1351900049,['황의만'],,['(주)대우'],1996-12-17,3.02E+12,소멸,유입수 분배기,['K610'],M01,['K610'],,,"['홍승모', '박칠림', '박영재', '허관용', '정의근']",,,,,1998-09-01,,,1998-05-30,3.00E+12
369,1051803993,['김경식'],,['주식회사 세안'],1990-11-27,3.02E+12,소멸,침목체결걸이,['G169'],M01,"['G169', 'G169B']",,,['김천석'],,,,,1991-12-14,,,1991-10-22,3.00E+12
370,1051803993,['김경식'],,['주식회사 세안'],1989-07-04,3.02E+12,소멸,레일체결시간격조절구,['G169'],M01,"['G169T', 'G169']",,,['김천석'],,,,,1990-07-02,,,1990-05-25,3.00E+12
371,1051803993,['최영규'],,['주식회사 세안'],2001-11-28,3.02E+12,소멸,철도교량용 침목체결구,['G169'],M01,['G169'],,,['김도연'],,,,,2003-04-16,,,2003-03-26,3.00E+12
372,1051803993,['박장원'],,['주식회사 세안'],1987-04-14,3.02E+12,소멸,포장용상자,['F4533'],M01,"['F4533', 'F4533T']",,,['서홍진'],,,,,1988-11-18,,,1988-09-28,3.00E+12
373,1051803993,['박종만'],,"['주식회사 세안', '김익배']",2010-04-19,3.02E+12,소멸,지하주차장용 피씨기둥,['L4111'],M01,['L4111'],,,"['이종민', '김익배']",,,,,2011-09-14,,,2011-09-05,3.01E+12
374,1051803993,['김경식'],,['주식회사 세안'],1988-10-25,3.02E+12,소멸,철도건널목가드레일용체결구,['G169'],M01,"['G169', 'G169A']",,,['김천석'],,,,,1990-03-03,,,1990-01-29,3.00E+12
375,1051803993,['김경식'],,['주식회사 세안'],1989-03-02,3.02E+12,소멸,열차용후릭션웨지,['G219'],M01,"['G219', 'G219T']",,,['김천석'],,,,,1993-04-20,,,1990-03-14,3.00E+12
376,1051803993,['김경식'],,['주식회사 세안'],1990-11-27,3.02E+12,소멸,침목받침판체결걸이,['G169'],M01,"['G169', 'G169B']",,,['김천석'],,,,,1991-12-14,,,1991-10-22,3.00E+12
377,1051803993,['김경식'],,['주식회사 세안'],1998-04-23,3.02E+12,소멸,레일의 절연부용 절연게이지블럭,['G169'],M01,['G169'],,,['김도연'],1998-06-15,3.02E+12,,,1999-05-15,,,1999-01-18,3.00E+12
378,1051803993,['박종만'],,"['주식회사 세안', '김익배']",2010-04-19,3.02E+12,소멸,지하주차장용 피씨기둥,['L4111'],M01,['L4111'],,,"['이종민', '김익배']",,,,,2011-11-17,,,2011-11-11,3.01E+12
379,1051803993,['박종만'],,"['주식회사 세안', '김익배']",2010-04-19,3.02E+12,소멸,지하주차장용 피씨기둥,['L4111'],M01,['L4111'],,,"['이종민', '김익배']",,,,,2011-09-16,,,2011-09-05,3.01E+12
380,1088102333,,,,,,,,,,,,,,,,,,,,,,
381,1138109377,,,,,,,,,,,,,,,,,,,,,,
382,8578705077,,,,,,,,,,,,,,,,,,,,,,
383,5958606577,,,,,,,,,,,,,,,,,,,,,,
384,3838804771,,,,,,,,,,,,,,,,,,,,,,
385,2208709660,,,,,,,,,,,,,,,,,,,,,,
386,1191306943,,,,,,,,,,,,,,,,,,,,,,
387,5048504267,,,,,,,,,,,,,,,,,,,,,,
388,4908809446,,,,,,,,,,,,,,,,,,,,,,
389,1228105549,,,,,,,,,,,,,,,,,,,,,,
390,8848707030,,,,,,,,,,,,,,,,,,,,,,
391,2068604206,,,,,,,,,,,,,,,,,,,,,,
392,5688700744,,,,,,,,,,,,,,,,,,,,,,
393,4398707444,,,,,,,,,,,,,,,,,,,,,,
394,1448100643,,,,,,,,,,,,,,,,,,,,,,
395,1388109539,,,,,,,,,,,,,,,,,,,,,,
396,1178105037,,,,,,,,,,,,,,,,,,,,,,
397,4018105438,,,,,,,,,,,,,,,,,,,,,,
398,1218102952,,,,,,,,,,,,,,,,,,,,,,
399,1058609354,,,,,,,,,,,,,,,,,,,,,,
400,2110605903,"['이철주', '복병준']",,['주식회사 하이브'],2020-01-16,3.02E+12,등록,응원용구,['E2400'],M001,['E2400'],,,"['하세정', '서규진']",,,,,2020-08-10,,,2020-08-04,3.01E+12
401,2110605903,"['이철주', '복병준']",,['주식회사 하이브'],2019-04-23,3.02E+12,등록,책,['F3310'],M001,['F3310'],,,['김성현'],,,,,2019-07-15,,,2019-07-09,3.01E+12
402,2110605903,['카이특허법인'],,['주식회사 하이브'],2020-11-20,3.02E+12,등록,슬라이드용 뷰어,['J350'],M001,['J350'],,,"['김희정', '이승석']",,,,,2021-10-21,,,2021-09-27,3.01E+12
403,2110605903,"['이철주', '복병준']",,['주식회사 하이브'],2019-04-23,3.02E+12,등록,티셔츠,['B1113'],M001,['B1113'],,,['김성현'],,,,,2019-08-14,,,2019-08-08,3.01E+12
404,2110605903,"['이철주', '복병준']",,['주식회사 하이브'],2020-01-16,3.02E+12,등록,응원용구,['E2400'],M001,['E2400'],,,"['하세정', '서규진']",,,,,2020-10-12,,,2020-10-05,3.01E+12
405,6318107469,,,,,,,,,,,,,,,,,,,,,,
406,1188100369,,,,,,,,,,,,,,,,,,,,,,
407,5668103896,,,,,,,,,,,,,,,,,,,,,,
408,1208709416,,,,,,,,,,,,,,,,,,,,,,
409,1298100577,"['양두열', '정영찬']",,['주식회사 아이티아이에스'],2012-05-18,3.02E+12,등록,음식물쓰레기 수거통,['C3371'],M01,['C3371'],,,['조종식'],,,,,2013-08-13,,,2013-08-05,3.01E+12
410,1298100577,"['양두열', '정영찬']",,['주식회사 아이티아이에스'],2012-05-18,3.02E+12,등록,음식물쓰레기 수거통,['C3371'],M01,['C3371'],,,['조종식'],,,,,2013-08-12,,,2013-08-05,3.01E+12
411,1298100577,"['양두열', '정영찬']",,['주식회사 아이티아이에스'],2012-05-22,3.02E+12,등록,캐노피,['L311'],M01,['L311'],,,['조종식'],,,,,2013-04-18,,,2013-04-04,3.01E+12
412,1298100577,"['양두열', '정영찬']",,['주식회사 아이티아이에스'],2012-05-22,3.02E+12,등록,캐노피,['L311'],M01,['L311'],,,['조종식'],,,,,2013-05-22,,,2013-05-08,3.01E+12
413,1298100577,"['이상용', '조진수']",,['주식회사 아이티아이에스'],2006-01-20,3.02E+12,소멸,알에프아이디(RFID)칩이 내장된 쓰레기 수거용 태그,['H4410'],M01,['H4410'],,,['조종식'],,,,,2006-09-27,,,2006-09-20,3.00E+12
414,1298100577,"['양두열', '정영찬']",,['주식회사 아이티아이에스'],2012-05-18,3.02E+12,등록,음식물쓰레기 수거통,['C3371B'],M01,['C3371B'],,,['조종식'],,,,,2013-08-12,,,2013-08-05,3.01E+12
