,BusinessNum,cmpNm,기업명,ceoNm,telNo,faxTelNo,zip,adr,dtlAdr,cmpTypNm,cmpSclNm,pbcoGbNm,indCd1,indNm
139,1198605055,20210903,(주)***,손**,262542525,,8273,서울 구로구 경인로,"164, 601호,602호,603호,604호,605호 (오류동,대일빌딩)",일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업
140,8358606772,20211130,(주)선우***,홍**,054-956-5869,054-954-5869,41708,대구 서구 염색공단로13길 18,(비산동),일반,중소기업,일반기업,42110,건물 및 구축물 해체 공사업
141,3148106765,20210902,미래정보산업***,김**,042-532-1940,--,35327,대전광역시 서구 동서대로1006번길,108 (변동),일반,중소기업,일반기업,42300,전기 및 통신 공사업
142,1238600996,20210902,(주)내외정***,박**,031 447 4497,031 447 4497,15850,경기도 군포시 고산로148번길 17,"B동 2201호 (당정동,군포아이티밸리)",일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업
143,6058108951,20211228,(주)홍***,이**,051 755 7777,051 802 7744,48757,부산 동구 성남로49번길,9 (좌천동),일반,중소기업,일반기업,61220,무선 및 위성통신업
144,6108104226,20211201,유에스티***,심**,052 260 0878,,44681,울산 남구 번영로 269,(신정동),일반,중소기업,일반기업,58220,시스템ㆍ응용 소프트웨어 개발 및 공급업
145,2018104794,20211018,나루씨앤씨***,이**,02  838 0088,02  838 0068,8377,서울 구로구 디지털로33길 12,"903호 (구로동,우림이비지센터2차빌딩)",일반,중소기업,일반기업,58221,시스템 소프트웨어 개발 및 공급업
146,1081302684,20211229,원**,윤**,02  522 9728,,7018,서울 동작구 사당로16사길,16-21,일반,중소기업,일반기업,46520,"가전제품, 통신장비 및 부품 도매업"
147,2208605326,20210818,테크빌교육***,이**,02  34427783,02  34427793,6138,서울특별시 강남구 언주로 551,"5층 8층 (역삼동,프라자빌딩)",외감,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업
148,1198101061,20210820,정보와기술***,이**,02  21077030,070 40156556,8512,서울특별시 금천구 디지털로9길,"68, 1806호,1807호,1808호,1809호,1810호 (가산동)",외감,중소기업,일반기업,58200,소프트웨어 개발 및 공급업
149,4898704070,20211228,(주)성우***,조**,031-925-9253,031-925-9254,10386,경기도 고양시 일산서구 중앙로 1426,"910호 (주엽동,일송노블레스)",일반,중소기업,일반기업,42320,통신 공사업
150,8138109735,20221022,켄*,김**,02-717-8779,,,"서울특별시 마포구 마포대로 127 711호 (공덕동,풍림빌딩)",,일반,중소기업,,46599,그 외 기타 기계 및 장비 도매업
151,1058707937,20211229,글로벌에이티시***,박**,02-333-9605,02-333-9705,4030,서울 마포구 동교로18길 20,4층 (서교동),일반,중소기업,일반기업,45219,기타 자동차 신품 부품 및 내장품 판매업
152,1378101259,20211229,(주)씨***,정**,070 74325209,032 469 8434,21558,인천광역시 남동구 예술로204번길 35,"4층 (구월동,해인빌딩)",외감,중견기업,일반기업,46522,통신·방송장비 및 부품 도매업
153,3018107949,20211228,아성전기***,정**,043 273 8287,054-638-0226,36172,경상북도 영주시 문수면 반구로,328-6 (권선리),일반,중소기업,일반기업,42310,전기 공사업
154,1068601859,20211018,포에스미디어***,원**,02  210781014,02  21078105,10550,경기도 고양시 덕양구 삼원로 83,"1235호 (원흥동,광양프런티어밸리6차)",일반,중소기업,일반기업,42320,통신 공사업
155,5518105505,20210903,(주)맥스***,박**,070 79319013,02  34426485,6711,서울특별시 서초구 남부순환로319길 13,"4층 401호 (서초동,재단법인한국산업개발연구원)",일반,중소기업,일반기업,62090,기타 정보기술 및 컴퓨터 운영 관련 서비스업
156,1208609865,20210818,(주)티에프에스***,송**,02-890-6627,02  890 6629,8390,서울특별시 구로구 디지털로30길,"31, 910호 (구로동,코오롱빌란트2차)",일반,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업
157,2028103427,20221022,코스타해***,신**,02-728-5200,,,"서울 마포구 신수로 44 6층 (신수동,삼영익스프레스빌딩)",,일반,중소기업,,52991,통관 대리 및 관련 서비스업
158,1058703375,20221022,더디자***,김**,02-3144-0454,,,"서울 마포구 연남로 47 301호 (연남동,영진빌딩)",,일반,중소기업,,42412,"도배, 실내 장식 및 내장 목공사업"
159,5028108359,20210923,(주)시스***,이**,053 944 0936,053 944 0938,42063,대구광역시 수성구 화랑로 204,"5층 (만촌동,동문빌딩)",일반,중소기업,일반기업,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업"
160,1208605548,20210902,(주)피앤디아***,최**,02-6200-6300,02-6203-5332,6373,서울 강남구 자곡로 174-10,"719호 (자곡동,강남에이스타워)",외감,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업
161,1198608641,20211228,(주)아***,나**,02-861-8415,070-8677-2770,6373,서울특별시 강남구 자곡로 174-10,"707호,708호 (자곡동,강남에이스타워)",일반,중소기업,일반기업,58222,응용 소프트웨어 개발 및 공급업
162,3148105053,20211228,(유)아성종***,양**,063 225 1710,042 936 2501,54973,전라북도 전주시 완산구 메너머1길,13 (중화산동2가),일반,중소기업,일반기업,42499,그 외 기타 건축 마무리 공사업
163,2758707179,20221022,필**,김**,02-322-2690,,,서울특별시 마포구 월드컵북로5길 53 (서교동),,일반,중소기업,,59113,광고 영화 및 비디오물 제작업
164,3148101655,20210818,(주)소프트***,이**,042 485 8551,042 486 8551,34127,대전광역시 유성구 죽동로 69,"(죽동,소프트아이텍빌딩)",외감,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업
165,1168106012,20220127,고려정보기술***,배**,02-2028-1861,02-2028-1863,8380,서울특별시 구로구 디지털로33길 27,"310호 (구로동,삼성아이티밸리)",일반,중소기업,일반기업,58221,시스템 소프트웨어 개발 및 공급업
166,1178101699,20221022,데이그**,박**,02-365-2039,,,서울특별시 마포구 독막로15길 12 (상수동),,일반,중소기업,,58222,응용 소프트웨어 개발 및 공급업
167,6598106579,20210903,(주)소***,황**,7049381223,5080901220,6137,서울특별시 강남구 논현로102길 55,2층 (역삼동),일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업
168,2248100077,20211018,(주)**,이**,033 761 4242,033 761 6323,26311,강원 원주시 태장공단길,50 (태장동),일반,중소기업,일반기업,42311,일반전기 공사업
169,7728606527,20210923,(주)메***,배**,221074283,221074286,3909,서울특별시 마포구 매봉산로 37,"201호 (상암동,디엠씨산학협력연구센터)",일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업
170,1018607043,20221022,37포**,홍**,02-3447-3737,,,서울특별시 종로구 청계천로 71 6층 (관철동),,일반,중소기업,,46800,상품 종합 도매업
171,6168107493,20211229,(주)코***,김**,064-711-4010,064-711-4116,63216,제주 제주시 가령로 41,(이도이동),일반,중소기업,일반기업,42320,통신 공사업
172,1208100933,20210923,팩넷서비스코리아***,앤드류데이비드***,02  550 3828,02  550 3883,6164,서울 강남구 영동대로,"513, 3602호 (삼성동,무역센터트레이드타워)",외감,중소기업,일반기업,61291,통신 재판매업
173,7778803489,20221022,슬로**,이**,070-7450-0392,,,"서울특별시 서대문구 연희로2길 76 3층 (창천동,한빛빌딩)",,일반,중소기업,,58222,응용 소프트웨어 개발 및 공급업
174,2208803691,20211229,제이알씨에듀***,김**,02  567 5531,02  567 2471,6708,서울 서초구 명달로 54,"7층 (서초동,서초빌딩)",일반,중소기업,일반기업,46453,"서적, 잡지 및 기타 인쇄물 도매업"
175,8088702318,20221022,대산엘리***,조**,02-2135-3812,,,"서울 마포구 토정로 304 205호 (용강동,용현빌딩)",,일반,중소기업,,42131,철골 및 관련 구조물 공사업
176,2318701032,20211229,(주)세원***,권**,,031-292-4408,18290,경기도 화성시 매송면 매송고색로395번길,104 (천천리),일반,중소기업,일반기업,42121,토공사업
177,6128102788,20211228,신라산업***,하**,055 643 3701,055-643-3702,53029,경남 통영시 용남면 동달안길 38,"503호 (동달리,통영법조타운)",일반,중소기업,일반기업,42136,수중 공사업
178,3148505891,20211228,다이노나(주)대***,조**,042 824 9515,042 824 9516,4158,서울특별시 마포구 마포대로,"53, 15층 비1505호 (도화동,마포트라팰리스)",폐업,중소기업,일반기업,20499,그 외 기타 분류 안된 화학제품 제조업
179,1198609034,20221022,한유넥**,박**,164--,,,"서울특별시 성동구 아차산로 33 7층 (성수동1가,삼일빌딩)",,일반,중소기업,,46522,통신·방송장비 및 부품 도매업
180,6168100116,20210923,(주)인포***,강**,064 712 4787,064 712 4786,63208,제주 제주시 중앙로,"217, 501호 (이도이동,제주벤처마루)",일반,중소기업,일반기업,58220,시스템ㆍ응용 소프트웨어 개발 및 공급업
181,1168103752,20210917,한림정공***,김용팔외***,02-784-1291,02-782-8308,7238,서울 영등포구 국회대로76길 18,"703호 (여의도동,오성빌딩)",외감,중소기업,일반기업,42130,시설물 축조 관련 전문공사업
182,4148103913,20220302,새천년종합건설***,김**,061 333 8993,061 333 8994,58260,전라남도 나주시 학생운동길 39,(남외동),외감,중견기업,일반기업,41220,토목시설물 건설업
183,3588604440,20210903,(주)***,문**,7043952201,,8380,서울 구로구 디지털로33길 11,"1301동 2호 (구로동,에이스테크노8차)",일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업
184,1298103341,20211018,(주)건영네***,조**,032 612 7676,032 612 7679,10880,경기 파주시 쌀뚜기길 18-1,다동 1-1호 (문발동),일반,중소기업,일반기업,42320,통신 공사업
185,2158608481,20211018,(주)우***,오**,02  459 8947,02  34314909,6349,서울 강남구 광평로51길,6-15 (수서동),일반,중소기업,일반기업,68112,비주거용 건물 임대업
186,1148100247,20211130,한신공영***,전재식외***,02  33933114,02  33933129,17172,경기 용인시 처인구 백암면 덕평로 82,(백암리),거래소상장,중견기업,일반기업,41100,건물 건설업
187,4658605075,20211229,(주)창대***,이**,051 542 5119,051-542-1112,48233,부산광역시 수영구 연수로252번길 25,(망미동),일반,중소기업,일반기업,42204,소방시설 공사업
188,2218107903,20211229,지에스네트웍스***,윤동철외***,033 255 2700,033 255 2700,24427,강원도 춘천시 퇴계농공로 108,(퇴계동),일반,중소기업,일반기업,42134,포장 공사업
189,3238705856,20210903,(주)버스파***,박**,042 639 6865,042 639 6866,34501,대전 동구 회남로184번길 44,(신하동),일반,중소기업,일반기업,62020,"컴퓨터시스템 통합 자문, 구축 및 관리업"
190,3218803865,20221022,위드웰임***,윤**,02-333-8445,,,서울특별시 마포구 월드컵북로23길 9 4층 (성산동),,일반,중소기업,,70100,자연과학 및 공학 연구개발업
191,5068107490,20210923,(주)아이엘***,박**,02-3664-1332,032-322-2584,7207,서울특별시 영등포구 양평로21길 26,"26층 2609호 (양평동5가,선유도역1차아이에스비즈타워)",외감,중소기업,일반기업,42132,콘크리트 및 철근 공사업
192,1098104623,20210820,(주)에이앤에***,신**,02-3439-0355,02-3439-0350,8511,서울특별시 금천구 벚꽃로,"278, 1011호 (가산동,에스제이테크노빌)",일반,중소기업,일반기업,29299,그 외 기타 특수목적용 기계 제조업
193,1368106244,20210820,(주)신한엘리***,음**,02-6673-6701,02-2026-6720,10047,경기 김포시 양촌읍 황금로110번길 85,(학운리),외감,중소기업,일반기업,29162,승강기 제조업
194,1308104344,20210818,(주)지엠***,이**,032 610 0147,032 610 0148,14446,경기도 부천시 석천로468번길 48,(삼정동),일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업
195,1058705533,20221022,티엔씨***,김**,02-324-5883,,,"서울특별시 마포구 성암로 330 4층 415호 (상암동,디엠씨첨단산업센터)",,일반,중소기업,,46595,전기용 기계·장비 및 관련 기자재 도매업
196,3898602147,20211228,다올정보통신***,이**,053-218-7800,053-218-7810,42704,대구 달서구 성서서로36안길 8,(갈산동),일반,중소기업,일반기업,42320,통신 공사업
197,3018605986,20211130,(주)네***,김**,042 862 8379,043-267-2250,34121,대전광역시 유성구 대덕대로 582,"704호 (도룡동,옥토빌딩)",일반,중소기업,일반기업,58220,시스템ㆍ응용 소프트웨어 개발 및 공급업
198,1058701335,20210820,(주)퓨***,추**,070-7829-5300,02-337-6363,7286,서울 영등포구 경인로71길 70,"1102호 (문래동5가,벽산디지털밸리)",일반,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업
199,2158709544,20211130,(주)한북통***,김**,031-883-2822,031-881-3967,12662,경기 여주시 가남읍 대명산길 9,2호 (태평리),일반,중소기업,일반기업,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업"
200,4108105295,20210923,(주)하이텍아***,박**,062 361 5600,062 363 9500,61927,광주광역시 서구 대남대로,464 (농성동),일반,중소기업,일반기업,26420,방송 및 무선 통신장비 제조업
201,6208103192,20211228,(주)대성이***,박**,052 2520453,052 2520455,45013,울산 울주군 서생면 진하해변길 72,2층 (진하리),일반,중소기업,일반기업,42311,일반전기 공사업
202,6428109710,20211018,(주)비엔에***,배**,031-607-2202,031-607-2201,13201,경기도 성남시 중원구 갈마치로288번길 14,"1102호 1101호, 1102호 (상대원동,성남에스케이브이1타워)",일반,중소기업,일반기업,42321,일반 통신 공사업
203,3178107901,20211018,에이치에스건설***,박**,043 285 3339,043 224 5033,28759,충청북도 청주시 상당구 목련로 78,(운동동),일반,중소기업,일반기업,41100,건물 건설업
204,1178105199,20211201,(주)드***,한**,02-2108-7711,0505-5115-7717,8389,서울 구로구 디지털로 272,"612~613호 (구로동,한신IT타워)",일반,중소기업,일반기업,59100,"영화, 비디오물, 방송프로그램 제작 및 배급업"
