,BusinessNum,agentName,applicantName,applicationDate,applicationNumber,classificationCode,registrationNumber,title
4298,3353300216,['유미특허법인'],['세종텔레콤 주식회사'],2009-03-11,4.12E+12,['38'],,ONSE Kiz Guard
4299,3353300216,['서문장'],['세종텔레콤 주식회사'],2012-03-26,4.12E+12,['35'],,O mobile
4300,3353300216,['유미특허법인'],['세종텔레콤 주식회사'],2021-02-02,4.02E+12,['38'],,View4U
4301,3158108937,,,,,,,
4302,1138601727,,,,,,,
4303,5598606655,,,,,,,
4304,3128101958,,,,,,,
4305,1148609615,,,,,,,
4306,1228101332,,,,,,,
4307,1348701081,,,,,,,
4308,2068605599,,,,,,,
4309,4038103281,,,,,,,
4310,1068600904,,,,,,,
4311,2068600886,,,,,,,
4312,1244201375,,,,,,,
4313,4168105466,,,,,,,
4314,1138605943,,,,,,,
4315,2118702258,,,,,,,
4316,2248108747,,,,,,,
4317,4378109680,,,,,,,
4318,2018606014,,,,,,,
4319,1058609808,,,,,,,
4320,1190807712,,,,,,,
4321,1051501752,,,,,,,
4322,6228100303,,,,,,,
4323,1118602010,,,,,,,
4324,4028607312,,,,,,,
4325,1548705174,,,,,,,
4326,1058206953,,,,,,,
4327,4608803738,,,,,,,
4328,8658806731,,,,,,,
4329,5038104331,,,,,,,
4330,1228601103,,,,,,,
4331,6418109202,,,,,,,
4332,4168107313,,,,,,,
4333,5142606552,['손해운'],"['원진산업 주식회사', '원진레이온주식회사']",1976-12-04,4.02E+12,['021'],4.00E+12,
4334,5142606552,['김용효'],['원진산업 주식회사'],1994-09-09,4.02E+12,['026'],,프린스소파
4335,5142606552,['김용효'],"['주식회사윈스포츠', '부운물산 주식회사', '원진산업 주식회사', '주식회사 한일']",1994-12-17,4.02E+12,['043'],4.00E+12,누빌레 NUBILE
4336,5142606552,['김용효'],"['주식회사윈스포츠', '원진산업 주식회사', '주식회사 한일', '부운물산 주식회사']",1994-12-17,4.02E+12,['026'],4.00E+12,누빌레
4337,5142606552,['김용효'],['원진산업 주식회사'],1996-03-21,4.02E+12,['026'],,
4338,5142606552,['장진호'],['원진산업 주식회사'],2020-12-07,4.02E+12,"['27', '35']",4.02E+12,inroom Woodcarpet & Rug
4339,5142606552,,"['주식회사 한일', '주식회사윈스포츠', '부운물산 주식회사', '원진산업 주식회사']",1995-03-17,4.02E+12,['045'],,SENUPY
4340,3012102700,,,,,,,
4341,1398102235,,,,,,,
4342,1058808086,,,,,,,
4343,2048106932,,,,,,,
4344,4948109021,,,,,,,
4345,6168108267,,,,,,,
4346,1058707152,,,,,,,
4347,1078106781,,,,,,,
4348,6158107392,,,,,,,
4349,1138602414,,,,,,,
4350,3058109667,,,,,,,
4351,2248603194,['조희원'],['금강종합건설(주)'],2006-02-27,4.12E+12,['37'],4.10E+12,빅스 VICCX
4352,8148102918,,,,,,,
4353,4218600156,"['김용인', '박영복']",['주식회사 라온테크'],2012-01-09,4.52E+12,"['07', '09', '35', '37', '39']",4.50E+12,RaOn Tech
4354,4218600156,"['김용인', '심창섭']","['주식회사 케이디파워', '주식회사 라온테크', '주식회사 에너솔라']",2008-02-27,4.02E+12,['09'],4.01E+12,HYSSP
4355,4218600156,"['김용인', '심창섭']","['주식회사 라온테크', '주식회사 케이디파워', '주식회사 에너솔라']",2008-02-28,4.52E+12,"['09', '35', '37', '45']",4.50E+12,하이젬스
4356,3148109359,,,,,,,
4357,4308807705,,,,,,,
4358,2788603936,,,,,,,
4359,1208101620,,,,,,,
4360,1538705173,,,,,,,
4361,2158603391,,,,,,,
4362,1138603015,,,,,,,
4363,1058707176,,,,,,,
4364,6078106438,,,,,,,
4365,8108105456,,,,,,,
4366,1238600281,,,,,,,
4367,6058600065,,,,,,,
4368,2618103141,,,,,,,
4369,1078708145,,,,,,,
4370,6363801045,,,,,,,
4371,6078106605,,,,,,,
4372,4768604803,,,,,,,
4373,4718800429,,['주식회사 메디치소프트'],2022-03-08,4.02E+12,['42'],,이지 AI 안면인식
4374,4718800429,,['주식회사 메디치소프트'],2021-04-16,4.02E+12,['42'],,이지 AI
4375,8568106408,,,,,,,
4376,4545108787,,,,,,,
4377,6218609708,,,,,,,
4378,5048109799,,,,,,,
4379,6368802065,,,,,,,
4380,3148600992,,,,,,,
4381,2918107656,['특허법인 신지'],['주식회사 에스브이에스'],2014-03-31,4.12E+12,['36'],,SVS
4382,2918107656,['특허법인 신지'],['주식회사 에스브이에스'],2014-03-31,4.12E+12,['35'],4.10E+12,SVS
4383,2018209072,,,,,,,
4384,1198600407,,,,,,,
4385,1378104877,,,,,,,
4386,5978600475,,,,,,,
4387,1138101115,,,,,,,
4388,6938609475,,,,,,,
4389,6218100115,,,,,,,
4390,5892400040,['김영철'],['주식회사 우진'],2000-11-18,4.02E+12,['30'],,인삼 한 입 쿠키
4391,5892400040,['김영철'],['주식회사 우진'],2000-11-18,4.02E+12,['30'],,GINSENG BITE
4392,5892400040,"['유동일', '정태진', '이영규']",['주식회사 우진'],2003-04-22,5.62E+12,['14'],4.00E+12,
4393,5892400040,,['주식회사 우진'],1995-04-03,4.02E+12,['003'],,X popcorn
4394,5892400040,['박영순'],['주식회사 우진'],2002-11-12,4.12E+12,['37'],,"Metro Tech Co., Ltd."
4395,5892400040,,['(주)우진'],2009-03-23,4.02E+12,['07'],,The Mixing Creator
4396,5892400040,,['주식회사 우진'],1994-02-28,4.02E+12,['049'],,주식회사 우진 Pine Tree
4397,6038104259,,,,,,,
4398,5038106916,,,,,,,
4399,6038109517,,,,,,,
4400,1098100125,,,,,,,
4401,1108109948,,,,,,,
4402,1358102693,,,,,,,
4403,8028803961,,,,,,,
4404,1196900079,,,,,,,
4405,1274404276,,,,,,,
4406,1068609770,,,,,,,
4407,1058702254,,,,,,,
4408,6088104892,,,,,,,
4409,1058706120,,,,,,,
4410,1050905695,,,,,,,
4411,1098102371,,,,,,,
4412,8158104247,,,,,,,
4413,1058601023,,,,,,,
4414,7458808708,,,,,,,
4415,1138602818,,,,,,,
4416,8018709102,,['(주)신원종합건설'],2005-09-28,4.02E+12,['25'],,ARSIS
4417,8018709102,,['(주)신원종합건설'],2005-09-28,4.12E+12,['36'],,신원아르시스 ARSIS
4418,2928808330,,,,,,,
4419,3018609433,,,,,,,
4420,1088100196,,,,,,,
4421,1168100284,,,,,,,
4422,3128109011,,,,,,,
4423,2208206333,,,,,,,
4424,4128104824,,,,,,,
4425,5178102643,,,,,,,
4426,6168106790,,,,,,,
4427,3128101523,,,,,,,
4428,6088100035,,['(주)우진'],2009-03-23,4.02E+12,['07'],,Mixings
4429,6088100035,,['(주)우진'],2009-03-23,4.02E+12,['07'],,The Mixings
4430,6088100035,,['(주)우진'],2009-03-23,4.02E+12,['07'],,The Mixing Creator
4431,6088100035,['박영순'],['주식회사 우진'],2009-11-04,5.02E+12,['09'],4.00E+12,COLOR CANDLE
4432,1248506621,,,,,,,
4433,1068601197,,,,,,,
4434,6158102784,,,,,,,
4435,1078601910,,,,,,,
4436,3128105298,,,,,,,
4437,1058706821,,,,,,,
4438,6588703580,,,,,,,
4439,4348606211,['정태영'],['주식회사 모아이게임즈'],2018-01-23,4.02E+12,['38'],4.01E+12,TRAHA
4440,6158105707,,,,,,,
4441,2208808818,['김종화'],"['주식회사 나인위시스 (9wishes Co.,Ltd.)']",2013-04-22,4.02E+12,['03'],4.01E+12,나인위시스 배니싱 밤 ninewishes vanishing balm 9wishes vanishing balm
4442,1398707849,,,,,,,
4443,4168109677,,,,,,,
4444,6818106328,,,,,,,
4445,1228607766,,,,,,,
4446,2218705947,,,,,,,
4447,1268106337,,,,,,,
4448,2648105970,,,,,,,
4449,6078107571,,,,,,,
4450,1060105638,,,,,,,
4451,2098104567,,,,,,,
4452,2058107070,,,,,,,
4453,1131704929,,,,,,,
4454,6212204041,,,,,,,
4455,2041905162,,,,,,,
4456,1058705278,,,,,,,
4457,2148809754,,,,,,,
4458,1208604628,,,,,,,
4459,1198603889,,,,,,,
4460,2068609753,,,,,,,
4461,1050707660,,,,,,,
4462,2228105434,,,,,,,
4463,4468606695,,,,,,,
4464,1058706733,,,,,,,
4465,1308600191,,,,,,,
4466,1170503399,,,,,,,
4467,2141109748,,,,,,,
4468,1090305108,,,,,,,
4469,6178503925,,,,,,,
4470,1028109203,,,,,,,
4471,1098607672,,,,,,,
4472,1048608621,,,,,,,
4473,4578102979,,,,,,,
4474,6038106213,,,,,,,
4475,8088706232,,,,,,,
4476,6201407446,,,,,,,
4477,4688605061,,,,,,,
4478,1138601615,,,,,,,
4479,2118104922,,,,,,,
4480,1198108047,,,,,,,
4481,3268704032,,,,,,,
4482,4028109305,,,,,,,
4483,3148104704,,,,,,,
4484,1238106106,,,,,,,
4485,3698108819,,,,,,,
4486,6131008994,,,,,,,
4487,2208801163,,,,,,,
4488,6498700494,,,,,,,
4489,6128709531,,,,,,,
4490,5028106420,,,,,,,
4491,1210801942,,,,,,,
4492,5298502574,,,,,,,
4493,2902004253,,,,,,,
4494,1738707402,,,,,,,
4495,5188802468,,,,,,,
4496,1088103136,,,,,,,
4497,4108605802,,,,,,,
4498,1078701667,,,,,,,
4499,1248601258,,,,,,,
4500,1222509268,,,,,,,
4501,5618707012,,['주식회사 의식주컴퍼니'],2018-06-11,4.02E+12,"['03', '09', '35', '37', '39', '42', '43', '45']",4.01E+12,LIFE GOES ON
4502,5618707012,,['주식회사 의식주컴퍼니'],2018-06-11,4.02E+12,"['09', '35']",4.02E+12,의식주 컴퍼니 LIFE GOES ON
4503,5618707012,['김용지'],['주식회사 의식주컴퍼니'],2021-10-26,4.02E+12,['05'],,LaUNDRY24
4504,5618707012,['김용지'],['주식회사 의식주컴퍼니'],2021-10-26,4.02E+12,['11'],,LaUNDRY24
4505,5618707012,['김용지'],['주식회사 의식주컴퍼니'],2021-07-28,4.02E+12,['11'],,런드리 24
4506,5618707012,['김용지'],['주식회사 의식주컴퍼니'],2022-01-04,4.02E+12,['09'],,LaundryGo
4507,5618707012,['김용지'],['주식회사 의식주컴퍼니'],2021-07-28,4.02E+12,['05'],,런드리 24
4508,1058103212,,,,,,,
4509,2248106285,,['요진건설산업 주식회사'],1994-12-14,4.12E+12,['104'],4.10E+12,요진산업주식회사 YOJIN CONSTRUCTION & ENGINEERING
4510,6024202469,,,,,,,
4511,2068100437,,,,,,,
4512,8208100627,,,,,,,
4513,1098105339,,,,,,,
4514,1378603416,,,,,,,
4515,7048100667,['김희소'],['코드코스메인터내셔널(주)'],2017-09-15,4.02E+12,['03'],,문샷 젤리 팟 지04 스핀 스피릿 moonshot jelly pot g04 spin spirit
4516,7048100667,['이제명'],['코드코스메인터내셔널(주)'],2017-06-22,4.02E+12,['03'],,문샷 문 쉐이드 Moonshot Moon Shade
4517,7048100667,['특허법인대한'],['코드코스메인터내셔널(주)'],2018-03-08,4.02E+12,['03'],,문샷 마이크로 틴트핏 쿠션 moonshot Micro Tintfit Cushion
4518,7048100667,['특허법인대한'],['코드코스메인터내셔널(주)'],2019-09-16,4.02E+12,['35'],4.02E+12,moonshot
4519,7048100667,['특허법인대한'],['코드코스메인터내셔널(주)'],2019-01-10,4.02E+12,['03'],4.02E+12,마이 무드 벗 베럴 My Mood But Better
4520,7048100667,['김희소'],['코드코스메인터내셔널(주)'],2017-06-09,4.02E+12,['03'],4.01E+12,선슈가 sunsugar
4521,7048100667,['특허법인대한'],['코드코스메인터내셔널(주)'],2018-03-08,4.02E+12,['03'],4.01E+12,문샷 파우더 블록 moonshot Powder Block
4522,7048100667,['특허법인대한'],['코드코스메인터내셔널(주)'],2018-03-08,4.02E+12,['03'],4.01E+12,문샷 다크 스팟 컨실러 moonshot Dark Spot Concealer
4523,7048100667,['특허법인대한'],['코드코스메인터내셔널(주)'],2018-03-08,4.02E+12,['03'],4.01E+12,문샷 멀티 프로텍션 유브이 바운서 moonshot Multi Protection UV Bouncer
4524,1018600974,,,,,,,
4525,4058801605,,,,,,,
4526,1192200086,,,,,,,
4527,1118101940,,,,,,,
4528,6088106001,,,,,,,
4529,2048103926,,,,,,,
4530,5028601267,,,,,,,
4531,1078604144,,,,,,,
4532,1238603388,,,,,,,
4533,1108105776,,,,,,,
4534,1058601927,,,,,,,
4535,1378605464,,,,,,,
4536,2208100524,,,,,,,
4537,4098600677,,,,,,,
4538,4578704161,,,,,,,
4539,4168106992,,,,,,,
4540,1308601052,,,,,,,
4541,2118101308,,['(주)티앤아이미디어'],2006-01-05,4.12E+12,['35'],4.10E+12,SANGLIM
4542,3168102443,,,,,,,
4543,2128101416,,,,,,,
4544,3788606342,,,,,,,
4545,5168800569,,,,,,,
4546,6168106861,,,,,,,
4547,2248101156,,,,,,,
4548,2048106512,,,,,,,
4549,5218707519,,,,,,,
4550,6208104229,,,,,,,
4551,6618805725,,,,,,,
4552,3018100579,,,,,,,
4553,3128600695,,,,,,,
4554,3128209817,,,,,,,
4555,1138606709,,,,,,,
4556,1408109646,,,,,,,
4557,1868801920,,,,,,,
4558,1138106689,,,,,,,
4559,1098109289,,,,,,,
4560,3128106841,,,,,,,
4561,4168707624,,,,,,,
4562,1858809122,,,,,,,
4563,1210202799,,,,,,,
4564,5868704910,,,,,,,
4565,8388801195,['곽영목'],['주식회사 클라우시스'],2019-03-19,4.02E+12,['09'],,ASL INTERCOM
4566,8388801195,['특허법인 명장'],['주식회사 클라우시스'],2018-08-21,4.02E+12,"['31', '35']",4.01E+12,MOMSTICK
4567,5048600163,['인비전 특허법인'],['주식회사 아이티엘'],2017-05-04,4.02E+12,['42'],,TimeNut
4568,5048600163,['인비전 특허법인'],['주식회사 아이티엘'],2015-11-05,4.12E+12,['38'],4.10E+12,조교
4569,5048600163,['인비전 특허법인'],['주식회사 아이티엘'],2017-05-19,4.02E+12,['29'],4.01E+12,VIECARE
4570,6088605238,,,,,,,
4571,8396408157,,,,,,,
4572,3122705097,,,,,,,
4573,6201405676,,,,,,,
4574,4458709839,['백홍기'],['주식회사 라온제나'],2015-04-01,4.02E+12,['29'],,수&Slim 수앤슬림
4575,4458709839,['이용하'],['주식회사 라온제나'],2022-03-28,4.02E+12,['03'],,라온제나
4576,4458709839,['이용하'],['주식회사 라온제나'],2022-03-28,4.02E+12,['05'],,테라트리 엠에스엠 +
4577,4458709839,['이용하'],['주식회사 라온제나'],2022-03-28,4.02E+12,['05'],,THERATREE MSM +
4578,1288607769,,,,,,,
4579,1108105642,,,,,,,
4580,2090807697,['해움특허법인'],['주식회사 휴런'],2020-01-29,4.02E+12,['10'],4.02E+12,mPDia
4581,1208101621,,,,,,,
4582,1198604407,,,,,,,
4583,2208106126,,,,,,,
4584,2208802240,,,,,,,
4585,1058708246,,,,,,,
4586,1010204456,,,,,,,
4587,4158101418,,,,,,,
4588,1302903708,,,,,,,
4589,1098108637,,,,,,,
4590,3388708162,,,,,,,
4591,1248702548,,,,,,,
4592,6058609172,,,,,,,
4593,5028504743,,,,,,,
4594,6858802177,,,,,,,
4595,1078702665,,,,,,,
4596,3198102005,,,,,,,
4597,3678808484,,,,,,,
4598,1428104828,,,,,,,
4599,2328102241,,,,,,,
4600,3268607435,['이창민'],['주식회사 트레바리'],2022-04-11,4.02E+12,['38'],,TPTP
4601,3268607435,['이창민'],['주식회사 트레바리'],2022-04-11,4.02E+12,['16'],,TPTP
4602,2208706838,,,,,,,
4603,7298607979,,,,,,,
4604,1048107174,,,,,,,
4605,1148600150,,,,,,,
4606,1208100933,,,,,,,
4607,8298609029,,,,,,,
4608,4178106334,,,,,,,
4609,3108107162,,,,,,,
4610,1138607942,,,,,,,
4611,6558701413,,,,,,,
4612,3078502225,,,,,,,
4613,8454803700,,,,,,,
4614,1108100253,,,,,,,
4615,5818607389,,,,,,,
4616,2208601514,,,,,,,
4617,1058602365,,,,,,,
4618,1058603215,,,,,,,
4619,5038104818,['김하기'],['대덕건설 주식회사'],2008-04-07,4.12E+12,['36'],4.10E+12,리치아노 R RichonoR
4620,6028101873,,,,,,,
4621,2158707242,,,,,,,
4622,1348703989,,,,,,,
4623,5028104952,,,,,,,
4624,4548607870,"['조한용', '임창기']",['보광산업개발주식회사'],2003-04-16,4.02E+12,['12'],4.01E+12,녹색지대 GREEN ZONE
4625,6828705739,['특허법인 웰'],['대원종합건설(주)'],2002-04-11,4.12E+12,['37'],,네스트 빌 Nest Vill
4626,6228100218,,,,,,,
4627,6468108069,,,,,,,
4628,3148108437,,,,,,,
4629,1208707326,,,,,,,
4630,6201109238,,,,,,,
4631,6018102373,,,,,,,
4632,5024000949,['김두호'],['(주)아이디'],2012-11-15,4.02E+12,['09'],4.01E+12,"IED CO.,LTD."
4633,1100109231,,,,,,,
4634,2118604301,"['감동훈', '윤병삼']",['(주)신한종합건설'],2005-02-04,4.12E+12,['42'],4.10E+12,아크온건설 ARCKON
4635,3328800498,['양재욱'],['디엘건설 주식회사'],2013-07-05,4.12E+12,['37'],,삼호
4636,3328800498,['양재욱'],['디엘건설 주식회사'],2021-07-08,4.02E+12,['36'],,LandTechCompany
4637,3328800498,['양재욱'],['디엘건설 주식회사'],2013-07-05,4.02E+12,['19'],4.01E+12,삼호
4638,3328800498,['양재욱'],['디엘건설 주식회사'],2013-07-05,4.02E+12,['12'],4.01E+12,삼호
4639,3328800498,"['이수웅', '김종화']","['대림엔지니어링 주식회사', '글래드호텔앤리조트 주식회사', '유진투자증권 주식회사', '대림비앤코주식회사', '고려개발 주식회사', '디엘건설 주식회사', '디엘 주식회사', '(주)삼일씨엔에스', '대림흥산 주식회사', '주식회사 대한상호신용금고', '주식회사 대림', '디엘모터스 주식회사', '대림아이앤에스주식회사']",1996-11-12,4.02E+12,['008'],4.00E+12,21
4640,3328800498,"['이수웅', '김종화']","['대림아이앤에스주식회사', '대림엔지니어링 주식회사', '디엘 주식회사', '디엘건설 주식회사', '대림비앤코주식회사', '유진투자증권 주식회사', '주식회사 대한상호신용금고', '(주)삼일씨엔에스', '대림흥산 주식회사', '글래드호텔앤리조트 주식회사', '고려개발 주식회사', '디엘모터스 주식회사', '주식회사 대림']",1996-11-12,4.02E+12,['034'],4.00E+12,21
4641,3328800498,"['김종화', '이수웅']","['대림비앤코주식회사', '대림엔지니어링 주식회사', '대림아이앤에스주식회사', '디엘 주식회사', '고려개발 주식회사', '(주)삼일씨엔에스', '글래드호텔앤리조트 주식회사', '유진투자증권 주식회사', '주식회사 대한상호신용금고', '디엘모터스 주식회사', '대림흥산 주식회사', '디엘건설 주식회사', '주식회사 대림']",1996-11-12,4.02E+12,['045'],4.00E+12,21
4642,3328800498,"['이수웅', '김종화']","['디엘모터스 주식회사', '대림엔지니어링 주식회사', '글래드호텔앤리조트 주식회사', '(주)삼일씨엔에스', '디엘건설 주식회사', '주식회사 대림', '대림비앤코주식회사', '디엘 주식회사', '대림흥산 주식회사', '주식회사 대한상호신용금고', '대림아이앤에스주식회사', '고려개발 주식회사', '유진투자증권 주식회사']",1996-11-12,4.02E+12,['013'],4.00E+12,21
4643,3328800498,"['이상헌', '김영동']","['(주)삼일씨엔에스', '디엘 주식회사', '대림비앤코주식회사', '디엘모터스 주식회사', '대림통상 주식회사', '디엘건설 주식회사']",2001-09-10,4.02E+12,['19'],4.01E+12,PEM-SF
4644,3328800498,"['김종화', '이수웅']","['대림비앤코주식회사', '디엘모터스 주식회사', '(주)삼일씨엔에스', '대림엔지니어링 주식회사', '유진투자증권 주식회사', '고려개발 주식회사', '대림흥산 주식회사', '디엘 주식회사', '글래드호텔앤리조트 주식회사', '디엘건설 주식회사', '주식회사 대림', '주식회사 대한상호신용금고', '대림아이앤에스주식회사']",1996-11-12,4.02E+12,['053'],4.00E+12,21
4645,3328800498,['장훈'],"['(주)삼일씨엔에스', '대림통상 주식회사', '디엘건설 주식회사', '대림비앤코주식회사', '디엘모터스 주식회사', '디엘 주식회사']",2008-10-21,5.02E+12,"['01', '04']",4.00E+12,대림
4646,3328800498,['장훈'],"['대림통상 주식회사', '대림비앤코주식회사', '(주)삼일씨엔에스', '디엘 주식회사', '디엘모터스 주식회사', '디엘건설 주식회사']",2008-11-10,5.62E+12,['06'],4.00E+12,대림
4647,3328800498,"['황의창', '이수웅']","['(주)삼일씨엔에스', '디엘건설 주식회사', '디엘 주식회사', '대림통상 주식회사', '대림비앤코주식회사', '디엘모터스 주식회사']",2001-06-11,5.02E+12,"['19', '22']",4.00E+12,
4648,3328800498,['장훈'],"['대림통상 주식회사', '디엘 주식회사', '디엘건설 주식회사', '디엘모터스 주식회사', '대림비앤코주식회사', '(주)삼일씨엔에스']",2008-11-05,5.62E+12,"['01', '02', '03']",4.00E+12,대림
4649,3328800498,['장훈'],"['(주)삼일씨엔에스', '디엘 주식회사', '디엘건설 주식회사', '대림비앤코주식회사', '대림통상 주식회사', '디엘모터스 주식회사']",2008-11-05,5.12E+12,"['35', '36', '37', '41', '42', '43', '44']",4.10E+12,대림
4650,3328800498,['이상헌'],"['디엘건설 주식회사', '대림통상 주식회사', '대림비앤코주식회사', '(주)삼일씨엔에스', '디엘모터스 주식회사', '디엘 주식회사']",2004-07-15,5.62E+12,"['01', '17']",4.00E+12,DAELIM PINECELL
4651,3328800498,"['김종화', '이수웅']","['디엘모터스 주식회사', '대림엔지니어링 주식회사', '주식회사 대한상호신용금고', '글래드호텔앤리조트 주식회사', '디엘 주식회사', '대림비앤코주식회사', '(주)삼일씨엔에스', '유진투자증권 주식회사', '디엘건설 주식회사', '고려개발 주식회사', '대림흥산 주식회사', '대림아이앤에스주식회사', '주식회사 대림']",1996-11-12,4.02E+12,['033'],4.00E+12,21
4652,3328800498,['장훈'],"['(주)삼일씨엔에스', '대림통상 주식회사', '대림비앤코주식회사', '디엘건설 주식회사', '디엘 주식회사', '디엘모터스 주식회사']",2008-11-10,5.02E+12,['11'],4.00E+12,대림
4653,3328800498,['장훈'],"['디엘모터스 주식회사', '대림통상 주식회사', '디엘건설 주식회사', '(주)삼일씨엔에스', '디엘 주식회사', '대림비앤코주식회사']",2008-11-05,5.02E+12,['01'],4.00E+12,대림
4654,3328800498,['이상헌'],"['디엘모터스 주식회사', '(주)삼일씨엔에스', '대림통상 주식회사', '디엘건설 주식회사', '디엘 주식회사', '대림비앤코주식회사']",2008-01-24,5.62E+12,"['01', '17', '20']",4.00E+12,DAELIM
4655,3328800498,"['황의창', '이수웅']","['대림통상 주식회사', '디엘건설 주식회사', '디엘 주식회사', '(주)삼일씨엔에스', '디엘모터스 주식회사', '대림비앤코주식회사']",2001-06-15,5.02E+12,['06'],4.00E+12,
