BusinessNum,PublicationAgency,MergedText
2298100229,(주)글로텍,LCD/LED용 두께 550μm급 고휘도 확산판과 광학시트 2매(prism & lens sheet) 대체를 위한 일체형 복합시트 개발 대한민국 1415148479.0 LCD/LED용 두께 550μm급 고휘도 확산판과 광학시트 2매(prism & lens sheet) 대체를 위한 일체형 복합시트 개발 노성우
2298100229,(주)글로텍,PC와 모바일을 활용한 세미나/회의를 위한 멀티캐스트 시스템 개발 대한민국 1425073760.0 PC와 모바일을 활용한 세미나/회의를 위한 멀티캐스트 시스템 개발 이석현
7912209314,세하(주),"고도산화 및 Fe 슬러지 재이용 기술을 활용한 1,4-다이옥산 등 난분해성 폐수의 최적처리기술 개발 대한민국 1480002696.0 고도산화 및 Fe 슬러지 재이용 기술을 활용한 1,4-다이옥산 등 난분해성 폐수의 최적 처리기술 개발 신동현"
5048102716,(주)퓨전소프트,음성 및 제스처 기반의 차량용 HMI 기술 개발 대한민국 1415135616.0 음성 및 제스처 기반의 차량용 HMI 기술 개발 백상엽
5048102716,(주)퓨전소프트,딥러닝을 활용한 운동 자세 분석 기술 및 인공지능 PT(Personal Training) 시스템 개발 대한민국 1425136916.0 딥러닝을 활용한 운동 자세 분석 기술 및 인공지능 PT(Personal Training) 시스템 개발 박종윤
3188107906,두두아이티,사이버 공격에 대비한 가상훈련시스템 개발 대한민국 1425111086.0 사이버공격에 대비한 가상훈련 시스쳄 개발 박영선
3188107906,두두아이티,사이버 보안 훈련체계 및 콘텐츠(Cyber Security Training System & Contents) 상용화 개발 대한민국 1425129379.0 사이버 보안 훈련체계 및 콘텐츠(Cyber Security Training System & Contents) 상용화 개발 박영선
1448107523,피씨티,세계 시각장애인의 자립적 지식정보 인지 실현을 위한 에듀테인먼트 점자/점자그림 학습 임베디드 시스템 개발 대한민국 1425115686.0 세계 시각장애인의 자립적 지식정보 인지 실현을 위한 에듀테인먼트 점자/점자그림 학습 임베디드 시스템 개발 정정일
1448107523,피씨티,세계 시각장애인의 자립적 지식정보 인지 실현을 위한 에듀테인먼트 점자/점자그림 학습 임베디드 시스템 개발 대한민국 1425124133.0 세계 시각장애인의 자립적 지식정보 인지 실현을 위한 에듀테인먼트 점자/점자그림 학습 임베디드 시스템 개발 정정일
1448107523,피씨티,전 세계 시각장애인을 대상으로 즉각적인 사물/도서 정보 인지 및 관리를 지원하기 위한 wearable voice-band system 개발 대한민국 1425106775.0 전 세계 시각장애인을 대상으로 즉각적인 사물/도서 정보 인지 및 관리를 지원하기 위한 wearable voice-band system 개발 정정일
1348705571,시더,안면 및 동작 인식 기술을 이용한 신기술 융합형 디지털 사이니지 대한민국 1425131828.0 안면 및 동작 인식 기술을 이용한 신기술 융합형 디지털 사이니지 정택성
2958109490,(주)이노테크,대형 HAST CHAMBER국산화 개발 대한민국 1425086400.0 대형 HAST Chamber 국산화 장석준
2958109490,(주)이노테크,초소형 싱글보드컴퓨터와 최신 미러링 기술을 활용한 미래형 스마트 전자교탁 대한민국 1425123116.0 초소형 싱글보드컴퓨터와 최신 미러링 기술을 활용한 미래형 스마트 전자교탁 오영기
2958109490,(주)이노테크,초소형 싱글보드컴퓨터와 최신 미러링 기술을 활용한 미래형 스마트 전자교탁 대한민국 1425112840.0 초소형 싱글보드컴퓨터와 최신 미러링 기술을 활용한 미래형 스마트 전자교탁 오영기
1051807896,성진,마이크로웨이브 플라즈마를 이용한 슬러지 건조 및 악취 저감 장치 개발 대한민국 1425098129.0 마이크로웨이브 플라즈마를 이용한 슬러지 건조 및 악취 저감 장치 개발 김은수
1051807896,성진,비가열처리 기술을 이용한 빨간배추의 기능성 제품 개발 대한민국 1425122791.0 비가열처리 기술을 이용한 빨간배추의 기능성 제품 개발 안종옥
4168101818,(주)나래정보,하이브리드형 신재생에너지 난방설비 모니터링시스템 개발 대한민국 1425067278.0 하이브리드형 신재생에너지 난방설비 모니터링시스템 개발 이경섭
3258604949,도원테크,주물사 회수라인 공정개선 대한민국 1425082719.0 주물사 회수라인 공정개선 손진일
2158705758,(주)헬로월드,"중소 소상공인을 위한 주문관련 3가지 솔루션 “배달스토어” 대한민국 1425082187.0 중소 소상공인을 위한 주문 관련 3가지 통합 관리 솔루션 ""배달스토어"" 서민수"
2158705758,(주)헬로월드,관심사 기반 사회적 의사결정 솔루션 투표왕 대한민국 1425089263.0 관심사 기반 사회적 의사결정 솔루션 투표왕 서민수
2208605326,테크빌교육,창의력 향상을 위한 과학 체험 교육용 3D 콘텐츠의 그래픽 엔진 및 프레임워크 기술 개발 대한민국 1711035346.0 창의력 향상을 위한 과학 체험 교육용 3D 콘텐츠의 그래픽 엔진 및 프레임워크 개발 박기현
7928801914,래디센,저선량 Dynamic X-ray Detector 대한민국 1425129220.0 저선량 촬영 Dynamic X-ray Detector 김영태
2118601923,와이즈넛,만성질환자를 위한 라이프스타일 기반 대화형 의료문진 소프트웨어 개발 대한민국 1711073485.0 (GCS 17) 만성질환자를 위한 라이프스타일 기반 대화형 의료문진 소프트웨어 개발 권우영
2118601923,와이즈넛,인공지능을 이용한 날씨컨설팅 웨더봇 기술 개발 대한민국 1365003173.0 인공지능을 이용한 날씨컨설팅 웨더봇 기술 개발 권우영
1180705380,(주)씨텍,선박사고 예방 및 해상부이 보호를 위한 해상용 트레일 카메라-AIS 연계형 선박 능동감시 및 접근경보 시스템 개발 대한민국 1425113433.0 선박사고 예방 및 해상부이 보호를 위한 해상용 트레일 카메라-AIS 연계형 선박 능동감시 및 접근경보 시스템 개발 강용수
1180705380,(주)씨텍,영상감시 융복합 기술을 활용한 해양관측부이 및 GIS기반의 빅데이터 처리시스템 개발 대한민국 1525009101.0 영상감시 융복합 기술을 활용한 해양관측부이 및 GIS기반의 빅데이터 처리시스템 개발 강용수
8051704942,에스엘(주),다중노출 카메라 기술을 이용한 ADB(Adaptive Driving Beam) 제어기 개발 대한민국 1711033820.0 다중노출 카메라 기술을 이용한 ADB(Adaptive Driving Beam) 제어기 개발 권창근
8051704942,에스엘,다중노출 카메라 기술을 이용한 ADB(Adaptive Driving Beam) 제어기 개발 대한민국 1711020343.0 다중노출 카메라 기술을 이용한 ADB(Adaptive Driving Beam) 제어기 개발 권창근
8051704942,에스엘,보행자 보호용 통합 경량화 Active Front End Module(FEM) 개발 대한민국 1415115831.0 보행자 보호용 통합 경량화 Active Front End Module(FEM) 개발 서영주
3168105177,성원이엔씨,복수탈염장치필터(CPP Prefilter)의 초음파 세정장치 개발 대한민국 1425099423.0 복수탈염장치필터 ( CPP Prefilter)의 초음파 세정 장치 개발 변상섭
5028604220,플라잉마운틴,병원간 진료정보교류 지원을 위한 클라우드 기반의 표준화 기술개발 대한민국 1425110121.0 병원간 진료정보교류 지원을 위한 클라우드 기반의 표준화 기술개발 이성현
1232405056,(주)에스알씨,위성정보기반 개인용 탐색구조 단말기 개발 대한민국 1711081647.0 위성정보기반 개인용 탐색구조 단말기 개발 임종근
1232405056,(주)에스알씨,AIS를 이용하는 수색구조용 트랜스미터 개발 대한민국 1425066636.0 AIS를 이용하는 수색구조용 트랜스미터 개발 차종국
1232405056,(주)에스알씨,VOIP 기능과 IP 기반 원격제어 기능의 VHF 해안무선국 개발 대한민국 1415157586.0 VOIP 기능과 IP 기반 원격제어 기능의 VHF 해안무선국 개발 임종근
1232405056,(주)에스알씨,고속 디지털 모뎀을 통해 선박위치추적 알고리즘을 적용한 초단파 송수신기 개발 대한민국 1425098234.0 고속 디지털 모뎀을 통해 선박위치추적 알고리즘을 적용한 초단파 송수신기 개발 임종근
1078704761,(주)앱포스터,모바일 콘텐츠를 위한 애플리케이션 자동화 시스템 개발 구축 사업 대한민국 1425075732.0 모바일 콘텐츠를 위한 애플리케이션 자동화 시스템 개발 구축 사업 최재훈
2268101938,대한,지역납석을 사용한 불연성 수계 무기페인트 개발 대한민국 1425111013.0 지역납석을 사용한 불연성 수계 무기페인트 개발 조태영
3668701210,비디오몬스터,모션그래픽 기반 고 품질 영상 제작 솔루션과 사용자 자유도가 높은 HTML5 캔버스 기반 유투브용 방송 영상 편집 솔루션을 결합하여 개인 제작 영상의 퀄리티와 편의성을 획기적으로 향상시킨 클라우드 기반 통합 디지털 영상 콘텐츠 제작 솔루션 대한민국 1425137511.0 모션그래픽 기반 고 품질 영상 제작 솔루션과 사용자 자유도가 높은 HTML5 캔버스 기반 유투브용 방송 영상 편집 솔루션을 결합하여 개인 제작 영상의 퀄리티와 편의성을 획기적으로 향상시킨 클라우드 기반 통합 디지털 영상 콘텐츠 제작 솔루션 전동혁
5148102244,라온엔터테인먼트,클라우드 컴퓨팅 기반 지능형 소셜네트워크 학습게임 제작기술 및 서비스 시스템 개발 대한민국 1375025434.0 클라우드 컴퓨팅 기반 지능형 소셜네트워크 학습게임 제작 기술 및 서비스 시스템 개발 박성환
1735209429,신일기계(주),대구경 테이퍼 구멍가공을 위한 포타블 CNC 보링가공기 개발 대한민국 1415078007.0 대구경 테이퍼 구멍가공을 위한 포타블 CNC 보링가공기 개발 박상복
1918100107,휴톰,빅데이터기반 인공지능 수술리허설 및 수술관리시스템 개발 대한민국 1425130445.0 빅데이터기반 인공지능 수술리허설 및 수술관리시스템 개발 이종혁
1198602420,엠에이치큐,스마트 O2O커머스 클라우드 플랫폼 기반 전통 서비스업의 유통 연계 서비스 개발 대한민국 1711081107.0 스마트 O2O커머스 클라우드플랫폼 기반 전통 서비스업의 유통 연계 서비스 개발 문신걸
1198602420,엠에이치큐,스마트 O2O커머스 클라우드플랫폼 기반 전통 서비스업의 유통 연계 서비스 개발 대한민국 1711076640.0 스마트 O2O커머스 클라우드플랫폼 기반 전통 서비스업의 유통 연계 서비스 개발 김승범
1288108380,(주)인포비온,플렉서블 디스플레이 backplane용 산화물 반도체 저온 열처리 기술 개발 대한민국 1415162481.0 플렉서블 디스플레이 backplane용 산화물 반도체 저온 열처리 기술 개발 김용환
1288108380,(주)인포비온,플렉시블 태양전지용 고 성능 TCO 박막 제조를 위한 저온 처리 시스템 개발 대한민국 1425072706.0 플렉시블 태양전지용 고 성능 TCO 박막 제조를 위한 저온 처리 시스템 개발 김용환
1288108380,(주)인포비온,고품질 GaAs/Si wafer 상용화를 위한 장비 개발 대한민국 1425128818.0 고품질 GaAs/Si wafer 상용화를 위한 장비 개발 김용환
1288108380,(주)인포비온,3.3M급 대형 Linear e-beam source의 성능개선 대한민국 1425114235.0 3.3M급 대형 Linear e-beam source의 성능개선 이철희
1288108380,(주)인포비온,전자빔을 이용한 고속/대면적 실리콘 박막 결정화 장비개발 대한민국 1425064116.0 전자빔을 이용한 고속/대면적 실리콘 박막 결정화 장비 개발 김용환
1090507412,(주)디에스,시스템 에어컴 냉각 압축 파이프 면취기 개발 대한민국 1425083173.0 시스템 에어컨 실외기 냉각 압축 파이프 컷팅 김모안
1090507412,(주)디에스,디지털 디스플레이용 고연색 LED BLU 패널 기술개발에 관한 연구 대한민국 1415122154.0 디지털 디스플레이용 고연색 LED-BLU 패널 조재현
1078701893,요다정보기술(주),단위 네트워크 영역내에 있는 다양한 글로벌벤더 네트워크 장비의 자동 환경설정 최적화와 백업 및 복구 기술 개발 대한민국 1425085852.0 단위 네트워크 영역내에 있는 다양한 글로벌벤더 네트워크 장비의 자동 환경설정 최적화와 백업 및 복구 기술 개발 김성한
1288803713,크리모,IoT와 상호작용 기반 코딩 교육용 모듈러 로봇 개발 대한민국 1425120401.0 IoT와 상호작용 기반 코딩 교육용 모듈러 로봇 개발 박용준
1288803713,크리모,크리모 신용 카드 대한민국 1425125822.0 크리모 신용카드 PARKJOHNJOONHO
1288803713,크리모,크리모 신용 카드 대한민국 1425112617.0 크리모 신용카드 PARKJOHNJOONHO
4168100221,이레(주),소형홍삼제조기 실용화 기술개발에 관한 연구 대한민국 1380000844.0 소형홍삼제조기 실용화 기술개발 탁동수
1010600385,(주)나인,LED 조명용 히트싱크의 방열 특성 극대화를 위한 표면개질 기술 개발 대한민국 1425067950.0 LED 조명용 히트싱크의 방열 특성 극대화를 위한 표면개질 기술 개발 이동헌
