,BusinessNum,ResearchPublicNo,PublicationAgency,ResultTitleKR,Contents,PublicationCountry,ProjectNumber,ProjectTitle,ManagerName
246,1058704690,TRKO201900007918,(주)에이티지랩,국가직무능력표준(NCS) 기반 게임화된 대규모 온라인 소프트웨어 개발학습 솔루션 개발,비공개항목입니다.,대한민국,1425103130,국가직무능력표준(NCS) 기반 게임화된 대규모 온라인 소프트웨어 개발학습 솔루션 개발,최재호
247,1058704690,TRKO201600005080,(주)에이티지랩,고객 몰입도 향상을 위한 중소사업자용 맞춤형 게이미피케이션 프레임워크 기술개발,표지 ... 1중소기업 기술개발사업 최종보고서 ... 2제출문 ... 3요약서 (초록) ... 4목차 ... 5제1장 개발기술의 개요 ... 6 제1절 개발기술 개요 ... 6  1. 개발 개요 ... 6  2. 기술 배경 ... 7 제2절 개발기술의 중요성 ... 8  1. 개발 필요성 ... 8  2. 개발기술의 독창성 및 도전성 ... 9  3. 개발...,대한민국,1425087950,고객 몰입도 향상을 위한 중소사업자용 맞춤형 게이미피케이션 프레임워크 기술개발,정진용
248,1058704690,TRKO201900007918,(주)에이티지랩,국가직무능력표준(NCS) 기반 게임화된 대규모 온라인 소프트웨어 개발학습 솔루션 개발,비공개항목입니다.,대한민국,1425103130,국가직무능력표준(NCS) 기반 게임화된 대규모 온라인 소프트웨어 개발학습 솔루션 개발,최재호
249,1058704690,TRKO202000005830,(주)에이티지랩,현장용 전자기록 이관기법 및 대용량 전자기록 이관·분석 방안 연구,표지... 1용역연구과제 최종보고서... 2제 출 문... 3목차... 4연구결과보고서 요약문... 5Summary... 6연구개발과제 연구결과... 7 제1장 연구개발 목표... 7  1절 연구개발과제의 목표... 7  2절 연구개발과제의 목표달성도... 11  3절 국내·외 기술개발 현황... 12 제2장 연구개발 내용 및 방법... 21  1절 국내 ...,대한민국,1315001288,디지털포렌식 기반 현장용 전자기록이관도구 고도화 개발 및 대용량 전자기록 이관분석 시스템,류병걸
250,1058704690,TRKO201600005080,(주)에이티지랩,고객 몰입도 향상을 위한 중소사업자용 맞춤형 게이미피케이션 프레임워크 기술개발,표지 ... 1중소기업 기술개발사업 최종보고서 ... 2제출문 ... 3요약서 (초록) ... 4목차 ... 5제1장 개발기술의 개요 ... 6 제1절 개발기술 개요 ... 6  1. 개발 개요 ... 6  2. 기술 배경 ... 7 제2절 개발기술의 중요성 ... 8  1. 개발 필요성 ... 8  2. 개발기술의 독창성 및 도전성 ... 9  3. 개발...,대한민국,1425087950,고객 몰입도 향상을 위한 중소사업자용 맞춤형 게이미피케이션 프레임워크 기술개발,정진용
251,1098108140,,,,,,,,
252,2118602170,,,,,,,,
253,4108607622,,,,,,,,
254,1148600418,TRKO202000025889,하람아이,창업 및 중소기업 R&D 결과물의 사업화 성공을 위한 대화형 커머스 플랫폼 개발,비공개항목입니다.,대한민국,1425124268,창업 및 중소기업 R&D 결과물의 사업화 성공을 위한 대화형 커머스 플랫폼 개발,안재석
255,4178105554,,,,,,,,
256,1918803596,,,,,,,,
257,7052100784,,,,,,,,
258,6168607659,,,,,,,,
259,6138105317,,,,,,,,
260,1058602093,,,,,,,,
261,2138601148,,,,,,,,
262,6188603117,,,,,,,,
263,8848105899,,,,,,,,
264,1148608870,,,,,,,,
265,3018607724,,,,,,,,
266,1058706833,,,,,,,,
267,1245206691,,,,,,,,
268,8968801450,,,,,,,,
269,6058609173,,,,,,,,
270,4688607128,,,,,,,,
271,6198101691,,,,,,,,
272,3478805734,,,,,,,,
273,1268604124,,,,,,,,
274,8878703946,,,,,,,,
275,1768105257,,,,,,,,
276,4178103172,,,,,,,,
277,4498706798,,,,,,,,
278,1470204046,TRKO201100000357,(주)바른기술,Non-IP 기기와 IP기반 홈기기간 상호 운용성 지원 UPnP 플록시서버와 통합 보안 시스템 개발,표지... 1보고서 초록... 2... 5목차... 9제1장 서론... 10 제1절 개발기술의 중요성 및 필요성... 10  1. 개발 대상 기술의 개요 ... 10  2. 개발 대상 기술.제품의 중요성 ... 11  3. 개발 제품의 배경 ... 13 제2절 국내.외 관련 기술의 현황 ... 14  1. 미들웨어 및 상호 연동 기술 ... 14  2. 상...,대한민국,1415100687,Non-IP  및 IP 기반 홈기기간 상호운용성 보장 UPnP 프록시 서버와 통합 보안 시스템 개발,박채민
279,1470204046,TRKO201800040028,(주)바른기술,산업용 대용량 보일러의 이상 상태 예측 시스템 개발,표지... 1제출문... 2기술개발사업 최종보고서 초록... 3기술개발사업 주요 연구성과... 13목차... 19제 1 장 서론... 21 제 1 절 과제의 개요... 21  1. 최종목표... 21  2. 개발범위... 21  3. 개발배경/필요성... 22  4. 핵심기술/핵심기술의 의의... 24  5. 기술 및 경제적 성과... 24  6. 파급효과...,대한민국,1415143528,산업용 대용량 보일러의 이상 상태 예측 시스템 개발,박채민
280,1470204046,TRKO201000016750,(주)바른기술,고속 멀티미디어 서비스 특화의 NAPT 가속기 기반 홈서버/게이트웨이 개발,표 지...1제 출 문...3요 약 문...4SUMMARY...9CONTENTS...12목 차...14제 1 장 서 론...16 제 1 절 개발 개요...16  1. 서비스 및 사업 배경...16  2. 연구 및 기술 동향...18  3. 시장성...26 제 2 절 기술개발의 필요성 및 중요성...27  1. 사업자 서비스 지원 HGW 관련 기술 개발 시급...,대한민국,1445006307,고속 멀티미디어 서비스 특화의 NAPT 가속기 기반 홈서버/게이트웨이 개발,박채민
281,1470204046,TRKO201900006991,(주)바른기술,댁내외 이질적 IoT 프로토콜간 상호연동 문제의 해결 및 협업 서비스 시스템 개발,비공개항목입니다.,대한민국,1425106339,댁내외 이질적 IoT 프로토콜간 상호연동 문제의 해결 및 협업 서비스 시스템 개발,박채민
282,1470204046,TRKO201300009890,(주)바른기술,월패트형 방송통신 융합 홈 게이트웨이 서버 개발,비공개항목입니다.,대한민국,1425064392,월패드형 방송통신 융합 홈 게이트웨이 서버 개발,박채민
283,1470204046,TRKO201800012356,(주)바른기술,국가표준규격 적용한 홈 네트워크 상호연동 스마트 홈네트워크 서비스,표지... 1제 출 문... 2요 약 서 (초 록)... 3목차... 4제 1 장 개발 기술의 개요... 5 1. 목표 및 범위... 5 2. 필요성... 6 3. 효과 및 활용방안... 8제 2 장 개발 내용... 10 제 1 절 기술 개발 목표... 10  1. 최종 개발 내용... 10  2. 세부 추진현황... 13  3. 기술개발 목표 및 달성도 ...,대한민국,1425073557,국가표준규격 적용한 홈네트워크 상호연동 스마트 홈네트워크 서비스,박채민
284,2208804998,,,,,,,,
285,5755606940,,,,,,,,
286,1351900049,,,,,,,,
287,1051803993,TRKO202000007286,세안,공동주택 층간소음 방지용 건축 내장재 상용화 기반 구축 연구,표지... 1제출문... 2보고서 요약서... 3요약문... 4목차... 51. 연구개발과제의 개요... 6 가. 연구개발의 개요... 6 나. 연구개발의 필요성... 6 다. 연구개발의 사회문제 해결 기여도... 8 라. 연구개발 대상 기술의 국내․외 시장현황 분석... 9 마. 선행연구의 내용 및 결과... 11 바. 기존 사업 및 R&D와의 차별성.....,대한민국,1711045818,공동주택 층간소음 방지용 건축 내장재 상용화 기반 구축 연구,김순철
288,1088102333,,,,,,,,
289,1138109377,,,,,,,,
290,8578705077,,,,,,,,
291,5958606577,,,,,,,,
292,3838804771,,,,,,,,
293,2208709660,,,,,,,,
294,1191306943,,,,,,,,
295,5048504267,,,,,,,,
296,4908809446,,,,,,,,
297,1228105549,,,,,,,,
298,8848707030,,,,,,,,
299,2068604206,,,,,,,,
300,5688700744,TRKO201300009989,케이에스랩(주),Amino-Triazolinone의 친환경적이고 공업적인 제조방법 개발,비공개항목입니다.,대한민국,1425061374,Amino-Triazolinone의 친환경적이고 공업적인 제조방법 개발,김근식
301,5688700744,TRKO201300009989,케이에스랩(주),Amino-Triazolinone의 친환경적이고 공업적인 제조방법 개발,비공개항목입니다.,대한민국,1425061374,Amino-Triazolinone의 친환경적이고 공업적인 제조방법 개발,김근식
302,4398707444,,,,,,,,
303,1448100643,,,,,,,,
304,1388109539,,,,,,,,
305,1178105037,,,,,,,,
306,4018105438,,,,,,,,
307,1218102952,,,,,,,,
308,1058609354,,,,,,,,
309,2110605903,,,,,,,,
310,6318107469,,,,,,,,
311,1188100369,,,,,,,,
312,5668103896,,,,,,,,
313,1208709416,,,,,,,,
314,1298100577,,,,,,,,
315,2148704816,,,,,,,,
316,6178601908,,,,,,,,
317,4668601446,TRKO202000025051,에이원,견인기능을 포함한 정형용 다기능 교정장치 개발,비공개항목입니다.,대한민국,1425126083,견인기능을 포함한 정형용 다기능 교정장치 개발,지경수
318,5940900141,TRKO201900011128,(주)모아,리싸이클용 이차전지 배터리팩 개발,비공개항목입니다.,대한민국,1425115897,리싸이클용 이차전지 배터리팩 개발,안효명
319,1052104988,,,,,,,,
320,2248103704,,,,,,,,
321,1059006101,,,,,,,,
322,6178105709,,,,,,,,
323,4428807687,,,,,,,,
324,1318508622,,,,,,,,
325,4878609340,,,,,,,,
326,6028104601,,,,,,,,
327,8818801372,,,,,,,,
328,1128104294,TRKO202000024891,제이디,Li-Polymer Battery Sealing 비파괴 검사용 시스템 개발,비공개항목입니다.,대한민국,1425126267,Li-Polymer Battery Sealing 비파괴 검사용 시스템 개발,조승래
329,1128104294,TRKO202000024891,제이디,Li-Polymer Battery Sealing 비파괴 검사용 시스템 개발,비공개항목입니다.,대한민국,1425126267,Li-Polymer Battery Sealing 비파괴 검사용 시스템 개발,조승래
330,1128104294,TRKO201900015403,제이디,Li-Polymer Battery Sealing 비파괴 검사용 시스템 개발,비공개항목입니다.,대한민국,1425114727,Li-Polymer Battery Sealing 비파괴 검사용 시스템 개발,조승래
331,1068605639,,,,,,,,
332,5458102708,TRKO201900012644,브라운백커피,커피 선택 프레임워크 기반 원두커피 추천 및 구매지원서비스,비공개항목입니다.,대한민국,1425110335,원두 커피 유통 구조를 혁신하고 수입 대체 효과와 수출을 동시에 공략하기 위한 '추천 알고리즘 및 인공지능 기반 원두 커피 추천 서비스',손종수
333,1108101878,,,,,,,,
334,6968606032,,,,,,,,
335,2108106066,,,,,,,,
336,1178108383,,,,,,,,
337,5158606366,,,,,,,,
338,1028100591,,,,,,,,
339,3158106574,,,,,,,,
340,1243401469,TRKO202100007503,트위니,양방향 비전 인식 기술을 활용한 실내 자율주행 물류기차 연구개발,표지... 1제 출 문... 2보고서 요약서... 3요약문... 4목차... 71. 연구개발과제의 개요... 8 1-1. 연구개발 목적... 8 1-2. 연구개발의 필요성... 9 1-3. 연구개발 범위... 102. 연구수행내용 및 성과... 16 2-1. 1차년도 연구수행내용 및 성과... 17 2-2. 2차년도 연구수행내용 및 성과... 243. 목표...,대한민국,1711103152,양방향 비전 인식 기술을 활용한 실내 자율주행 물류 기차 연구개발,천홍석
341,1243401469,TRKO202200007768,트위니,양방향 비전 인식 기술을 활용한 실내 자율주행 물류 기차 연구개발,비공개항목입니다.,대한민국,1711103152,양방향 비전 인식 기술을 활용한 실내 자율주행 물류 기차 연구개발,천홍석
342,2118609462,,,,,,,,
343,4628104825,,,,,,,,
344,4728601627,,,,,,,,
345,1050801982,,,,,,,,
346,4018103032,,,,,,,,
347,3558703000,,,,,,,,
348,2648106019,,,,,,,,
349,3178105178,,,,,,,,
350,1058607122,,,,,,,,
351,6168107847,,,,,,,,
352,6638702317,,,,,,,,
353,1198103267,,,,,,,,
354,1238101777,,,,,,,,
355,2118605867,,,,,,,,
356,2118101597,,,,,,,,
357,1358107642,,,,,,,,
358,3718805857,,,,,,,,
359,6998100589,,,,,,,,
360,1198601017,,,,,,,,
361,1138107370,,,,,,,,
362,6698704991,,,,,,,,
363,2218105203,,,,,,,,
364,7188104938,,,,,,,,
365,2018604204,,,,,,,,
366,8138100244,TRKO202000030670,아하플래닛(주),삼채와 찰보리를 이용한 가정간편식(HMR) 쌀국수 시제품 개발,표지... 1최종보고서... 2제 출 문... 3사업성과 요약서... 4요 약 서 (초 록)... 5목차... 6제 1 장. 대상기술의 개요... 7 1. 기술 개요... 7 2. 이전 기술의 활용도... 8 3. 제품 개요... 9 4. 기술의 중요성... 10 5. 제품현황... 10제 2 장. 사업목표 및 사업내용... 12 제 1 절 사업목표... ...,대한민국,1395062525,삼채와 찰보리를 이용한 가정간편식(HMR) 쌀국수 시제품 개발,전동우
367,8138100244,TRKO202000030670,아하플래닛(주),삼채와 찰보리를 이용한 가정간편식(HMR) 쌀국수 시제품 개발,표지... 1최종보고서... 2제 출 문... 3사업성과 요약서... 4요 약 서 (초 록)... 5목차... 6제 1 장. 대상기술의 개요... 7 1. 기술 개요... 7 2. 이전 기술의 활용도... 8 3. 제품 개요... 9 4. 기술의 중요성... 10 5. 제품현황... 10제 2 장. 사업목표 및 사업내용... 12 제 1 절 사업목표... ...,대한민국,1395062525,삼채와 찰보리를 이용한 가정간편식(HMR) 쌀국수 시제품 개발,전동우
368,1103508638,,,,,,,,
369,1098606060,,,,,,,,
370,2068603342,,,,,,,,
371,1348604431,,,,,,,,
372,2208803691,,,,,,,,
373,1068604035,,,,,,,,
374,1358105033,,,,,,,,
375,1058708972,,,,,,,,
376,8468609719,,,,,,,,
377,1688605374,,,,,,,,
378,2098105495,,,,,,,,
379,3658102937,,,,,,,,
380,1208108424,,,,,,,,
381,2048107262,,,,,,,,
382,1058703206,,,,,,,,
383,2268102075,,,,,,,,
384,3108104984,,,,,,,,
385,1058706495,,,,,,,,
386,2248105652,,,,,,,,
387,1108201361,,,,,,,,
388,4168105788,,,,,,,,
389,1068605834,,,,,,,,
390,6088108584,,,,,,,,
391,8128109787,,,,,,,,
392,8608109846,,,,,,,,
393,1138608639,,,,,,,,
394,3758609390,,,,,,,,
395,4108104535,,,,,,,,
396,1098609602,,,,,,,,
397,1242209949,,,,,,,,
398,4128106787,,,,,,,,
399,2068602667,,,,,,,,
400,5058101789,TRKO201800040447,아이디(주),차량 탑재가 가능한 보행 도우미 모빌리티 플랫폼 디자인 기술 개발을 통한 기업 역량 강화,표지... 1제출문... 2디자인혁신역량강화사업 최종보고서 초록... 3기술개발사업 주요 연구성과... 10목차... 15제1장 서론... 16 제1절 과제의 개요... 16제2장 과제 수행의 내용 및 결과... 20 제1절 최종목표 및 평가 방법... 20 제2절 단계 목표 및 평가 방법... 24 제3절 연차별 개발 내용 및 개발 범위... 30 제4절...,대한민국,1415148496,차량 탑재가 가능한 보행 도우미 모빌리티 플랫폼 디자인 기술 개발을 통한 기업 역량 강화,김귀성
401,5058101789,TRKO201500014517,(주)아이디,고휘도 Line LED array (LLA) 모듈개발,표지... 1중소기업 기술개발사업 최종보고서... 2제출문... 3요약서(초록)... 4목차... 5제 1 장 개발기술의 개요... 6 제 1 절 개발기술의 중요성 및 필요성... 6 제 2 절 국내 ․ 외 관련 기술의 현황... 9  1. HUD... 9  2. pico Projection... 11제 2 장 개발목표 및 개발내용... 18 제 2-1 절...,대한민국,1425082285,고휘도 Line LED array (LLA) 모듈개발,문현찬
402,1148104458,,,,,,,,
403,1018100198,,,,,,,,
404,1638704156,,,,,,,,
405,1218105714,,,,,,,,
406,1111202274,TRKO201400014900,에스엔티(주),특수 Li/SOCl2 BATTERY 제조용 synchronize(+극/-극)용접 자동화 시스템 개발,,대한민국,1425075964,특수 Li/SOCl2 BATTERY 제조용 synchronize(+극/-극)용접 자동화 시스템 개발,강원순
407,1111202274,TRKO201300024658,(유)에스엔티,결정질 실리콘 태양전지 저가·고효율화 및 제조장비 개발,표지... 1제출문... 2기술개발사업 최종보고서 초록... 3기술개발사업 주요 연구성과... 12목차... 23제1장 서론... 24 제1절 개발기술의 중요성 및 필요성... 24 제2절 국내·외 관련 기술의 현황... 42 제3절 기술개발 시 예상되는 기술적·경제적 파급 효과... 68제2장 기술개발 내용 및 방법... 70 제1절 최종 목표 및 평가 ...,대한민국,1415113637,결정질 실리콘 태양전지 저가·고효율화 및 제조 장비 개발,허윤성
408,1111202274,TRKO201700007044,(주)에스엔티,멤브레인 밸브를 이용한 리튬전지 전해액 자동주입 시스템 개발,표지 ... 1생산기술사업화 지원사업 최종보고서 ... 2제출문 ... 3최종보고서 초록 ... 4목차 ... 5제 1 장 서론 ... 6 제 1 절 기술개발 개요 ... 6 제 2 절 기술개발 개요 ... 8 제 3 절 기술개발 시장성 ... 12제 2 장 기술개발 내용 및 방법 ... 15 제 1 절 기술개발 목표 ... 15 제 2 절 기술개발 추진전...,대한민국,1415135868,멤브레인 밸브를 이용한 리튬전지 전해액 자동주입 시스템 개발,강원순
