BusinessNum,agentName,appReferenceNumber,applicantName,applicationDate,applicationNumber,applicationStatus,articleName,designMainClassification,designNumber,dsShpClssCd,internationalRegisterDate,internationalRegisterNumber,inventorName,openDate,openNumber,priorityDate,priorityNumber,publicationDate,publicationNumber,regReferenceNumber,registrationDate,registrationNumber
1221308644,['황선웅'],,['주식회사 케이에스티'],2011-06-27,3020000000000.0,등록,컨베이어용 프레임,['G1190'],M01,['G1190'],,,['김성운'],,,,,2011-10-17,,,2011-10-05,3010000000000.0
8261900715,,,['주식회사 에이원'],2009-03-31,3020000000000.0,소멸,포장박스,['F4531B'],M01,['F4531B'],,,['정휘호'],,,,,2009-09-25,,,2009-09-18,3010000000000.0
6318605697,"['김수진', '강귀용']",,"['(주)이수이앤씨', '주식회사 지우이엔지']",2020-05-21,3020000000000.0,등록,철근 연결용 슬리브,"['L4190', 'L1433']",M001,"['L4190', 'L1433']",,,"['이종민', '천효민']",,,,,2021-06-14,,,2021-06-04,3010000000000.0
3128604085,"['김용인', '방해철']",,['주식회사 에스알에너지'],2017-11-29,3020000000000.0,등록,데이터통신용단말기,"['H320', 'H3610']",M001,"['H320', 'H3610']",,,"['김창준', '김정기']",,,,,2018-12-10,,,2018-12-03,3010000000000.0
1282201584,['장완수'],,['삼정산업 주식회사'],2016-02-22,3020000000000.0,등록,조립식 교량,['L2110'],M001,['L2110'],,,['이창규'],,,,,2016-10-26,,,2016-10-11,3010000000000.0
1078800359,,,['주식회사 엑셈'],2008-06-03,3020000000000.0,등록,스티커,['F3344'],M01,['F3344'],,,['김혜림'],2008-06-12,3020000000000.0,,,2008-11-04,,,2008-10-29,3010000000000.0
2118606514,['해움특허법인'],,"['(주)인터그램', '정수']",2017-04-25,3020000000000.0,등록,조리용기 보관용 케이스,['C54190'],M001,['C54190'],,,"['정수', '안동민']",,,,,2018-02-19,,,2018-02-08,3010000000000.0
1308103543,['특허법인 웰'],,['주식회사 이도산업'],2016-03-31,3020000000000.0,소멸,휀스,['L3530'],M001,['L3530'],,,['이희목'],,,,,2016-11-16,,,2016-11-09,3010000000000.0
1268106617,,,['주식회사 엘칸토'],2012-02-23,3020000000000.0,소멸,포장지,"['F410B', 'N25']",M01,"['N25', 'F410B']",,,['박소영'],,,,,2012-06-08,,,2012-05-21,3010000000000.0
1212000071,,,['한마음'],2014-12-30,3020000000000.0,등록,침구 패드용 직물지,"['M1110G', 'C113']",M001,"['C113', 'M1110G']",,,['한마음'],,,,,2015-04-02,,,2015-03-26,3010000000000.0
4878105905,['황교완'],,['주식회사 명도'],2001-02-14,3020000000000.0,소멸,도어클로우저 몸체,['L5610'],M01,['L5610'],,,['김기정'],,,,,2002-02-16,,,2002-01-25,3000000000000.0
1358604338,['장태화'],,['도원테크 주식회사'],2016-07-01,3020000000000.0,등록,휴대용 천공기,['K7112'],M001,['K7112'],,,['박문규'],,,,,2017-02-27,,,2017-02-17,3010000000000.0
1798802366,"['심경식', '홍성욱']",,['주식회사 차지인'],2017-01-10,3020000000000.0,등록,전기차용 충전완료예정시각 안내판,"['F510', 'F510A']",M001,"['F510', 'F510A']",,,['최영석'],,,,,2017-11-30,,,2017-11-24,3010000000000.0
1051600556,['유종완'],,['(주)우진'],2014-01-16,3020000000000.0,등록,가로등,['D3410BA'],M01,['D3410BA'],,,['황 영 호'],,,,,2014-11-12,,,2014-11-04,3010000000000.0
6508705766,['배동훈'],,['주식회사호성건설'],1991-06-22,3020000000000.0,소멸,상하수관청소용노즐,['C310'],M01,"['C310A', 'C310']",,,['임정규'],,,,,1992-05-06,,,1992-04-04,3000000000000.0
1274604884,['이영화'],,['주식회사 세진'],1989-11-18,3020000000000.0,소멸,소화용호오스걸이,['J639'],M01,"['J639', 'J639A']",,,['이석호'],,,,,1990-12-12,,,1990-11-14,3000000000000.0
1098107544,['김명한'],,['(주)코비젼'],2017-08-22,3020000000000.0,등록,임플란트 가공용 고정기구,['J760'],M001,['J760'],,,['신태호'],,,,,2018-05-21,,,2018-05-14,3010000000000.0
1192201919,"['최영규', '장순부']",,['주식회사 태성'],2006-12-21,3020000000000.0,등록,옹벽용 블록,['L201J'],M01,['L201J'],,,['이제열'],,,,,2007-05-29,,,2007-05-21,3000000000000.0
5118100260,['박장원'],,['주식회사 이레'],2006-05-08,3020000000000.0,등록,가축용 급수기,['K3222'],M01,['K3222'],,,['탁동수'],,,,,2007-05-31,,,2007-05-23,3000000000000.0
1048100376,['유미특허법인'],,['주식회사 티머니'],2007-06-22,3020000000000.0,등록,카드정산기,['J532'],M01,['J532'],,,['변수영'],,,,,2007-11-20,,,2007-11-09,3000000000000.0
1018607136,"['신명용', '정성종']",,"['(주) 한성스틸', '방우송']",2015-09-03,3020000000000.0,등록,난로,"['D410', 'D410A']",M001,"['D410', 'D410A']",,,"['방우송', '이종순']",,,,,2016-09-08,,,2016-09-01,3010000000000.0
3718803916,"['이인종', '박종배']",,['주식회사 오션바이오'],2021-05-06,3020000000000.0,등록,피부미용 마사지기,"['J750', 'C400']",M001,"['C400', 'J750']",,,['임채수'],,,,,2022-05-04,,,2022-04-28,3010000000000.0
8688801046,['김종갑'],,['주식회사 대한'],1997-07-25,3020000000000.0,소멸,방음벽용 전면판넬,['L6131'],M01,['L6131'],,,['서정돈'],,,,,1998-11-16,,,1998-08-25,3000000000000.0
1728804419,['신성기'],,['주식회사 스트리스'],2020-01-15,3020000000000.0,등록,전신주 고정용 라이다 브라켓,"['H1590', 'L2169']",M001,"['H1590', 'L2169']",,,"['송승관', '박일석', '홍승환', '양성호']",,,,,2020-12-22,,,2020-12-15,3010000000000.0
4168100827,"['김영옥', '이인주']",,['(주)제일시스템'],2009-03-09,3020000000000.0,등록,차량검지기보호함,['H1560'],M01,['H1560'],,,['곽현수'],,,,,2010-10-20,,,2010-10-12,3010000000000.0
5028107301,['김봉규'],,['주식회사대진건업'],1989-05-25,3020000000000.0,소멸,조립건물용판넬틀,['L400'],M01,"['L400', 'L400T']",,,['송수양'],,,1989-07-29,,1990-07-31,,,1990-06-14,3000000000000.0
2248100077,['특허법인코리아나'],,['주식회사 우진'],2015-03-31,3020000000000.0,등록,화상디자인이 표시된 디스플레이 패널,['H1721S'],M003,['H1721S'],,,['류인학'],,,,,2016-01-19,,,2016-01-08,3010000000000.0
1138104905,['최덕용'],,['강남이앤알(주)'],2018-09-17,3020000000000.0,등록,아웃코너 방수부재,"['L4491', 'L4430']",M001,"['L4491', 'L4430']",,,"['김승수', '김대환']",,,,,2019-02-11,,,2019-01-31,3010000000000.0
2298108482,['김종욱'],,['대영산업 주식회사'],2007-02-02,3020000000000.0,소멸,케비넷용 전면프레임,['H103'],M01,['H103'],,,['김상관'],,,,,2007-09-10,,,2007-09-04,3000000000000.0
1268104240,"['백덕열', '이태희']",,['주식회사 한진'],1987-03-07,3020000000000.0,소멸,고속버스,['G2211'],M01,"['G2211A', 'G2211']",,,['진선갑'],,,,,1988-08-22,,,1988-07-21,3000000000000.0
8548603635,['박정환'],,['주식회사 천일디자인'],2021-12-08,3020000000000.0,등록,우산,,M001,,,,['천충일'],,,,,2022-02-09,,,2022-02-04,3010000000000.0
6030202881,['최종원'],,['(주)세영테크'],2007-11-08,3020000000000.0,소멸,자동차용 휠 밸런스 웨이트,['G291190'],M01,['G291190'],,,['김낙현'],,,,,2008-06-03,,,2008-05-27,3000000000000.0
1050508965,,,['주식회사 크린토피아'],2018-12-11,3020000000000.0,등록,직물지,"['M1110G', 'N22']",M001,"['M1110G', 'N22']",,,['이범택'],,,,,2019-02-14,,,2019-02-07,3010000000000.0
5668103440,['김영재'],,['스마트한 주식회사'],2015-12-29,3020000000000.0,등록,포스터,['F333'],M001,['F333'],,,['한준환'],,,,,2016-09-06,,,2016-08-30,3010000000000.0
2558803165,['윤정섭'],,['주식회사 단색'],2018-05-18,3020000000000.0,등록,여성용 기능성 속옷,['B166'],M001,['B166'],,,['황태은'],,,,,2018-09-28,,,2018-09-19,3010000000000.0
2568100321,['황의만'],,['대성홀딩스 주식회사'],1997-06-14,3020000000000.0,소멸,가수누출경보 차단장치용 차단기,['H1511'],M01,['H1511'],,,"['장준하', '조운식']",,,,,1998-06-15,,,1998-04-29,3000000000000.0
5148809423,"['강경찬', '변창규']",,['(주)드림전기'],2009-10-19,3020000000000.0,소멸,배선관 결속구,['H24221'],M01,['H24221'],,,['전경철'],,,,,2010-12-21,,,2010-12-15,3010000000000.0
2018100155,"['김영희', '이채형', '김승욱']",,['(주)네오뉴트라'],2007-03-29,3020000000000.0,소멸,유체 담지용 용기,['C5310A'],M01,['C5310A'],,,['강재학'],,,,,2008-03-25,,,2008-03-18,3000000000000.0
1094904053,['고승호'],,['주식회사 아토'],1999-05-17,3020000000000.0,소멸,자동차용와이퍼블레이드,['G22941'],M01,['G22941'],,,['이강휘'],,,,,2000-06-15,,,2000-04-19,3000000000000.0
4018106704,"['진천웅', '정종옥']",,['주식회사 코보시스'],2019-03-13,3020000000000.0,등록,그래픽사용자인터페이스가 표시된 키오스크용 조작표시기,"['H50S', 'H1721S', 'H4330S', 'H4333S', 'H540S']",M001,"['H4333S', 'H4330S', 'H1721S', 'H50S', 'H540S']",,,['정재형'],,,,,2020-01-29,,,2020-01-21,3010000000000.0
1102407288,"['이영필', '이해영']",,['알파테크 주식회사'],2003-05-10,3020000000000.0,소멸,자외선 살균기,['C670'],M01,['C670'],,,['이상학'],,,,,2004-07-08,,,2004-06-29,3000000000000.0
3208809508,['정태련'],,['주식회사 성보기전'],1998-06-12,3020000000000.0,소멸,파쇄기용 커터날,['K059'],M01,['K059'],,,['이정표'],,,,,1999-06-15,,,1999-03-08,3000000000000.0
1308608613,['최규환'],,['주식회사 정석종합건설'],2007-12-21,3020000000000.0,소멸,인공어초,['L2641'],M01,['L2641'],,,['정청옥'],,,,,2008-06-19,,,2008-06-13,3000000000000.0
1140906585,['고승호'],,['디 케이 주식회사'],2002-06-27,3020000000000.0,소멸,방진마스크,['J611'],M01,['J611'],,,['정정대'],,,,,2003-09-19,,,2003-09-01,3000000000000.0
1010109319,['이성우'],,"['주식회사 드림오피스', '김학상']",2017-08-08,3020000000000.0,등록,터치 기능이 부설된 펜슬,"['F21180AA', 'H592']",M001,"['H592', 'F21180AA']",,,['김학상'],,,,,2017-10-25,,,2017-10-18,3010000000000.0
6159105462,['특허법인 신지'],,['(주)천재교육'],2011-10-28,3020000000000.0,소멸,학습서적 내지,['F33190'],M01,['F33190'],,,['최용준'],,,,,2012-07-05,,,2012-06-28,3010000000000.0
1348107995,['정숙채'],,"['(주)알루코', '주식회사 케이피티유', '현대알루미늄(주)']",2021-07-19,3020000000000.0,등록,방화 커튼월 창호용 프레임,,M001,,,,"['김일헌', '박도봉', '박준영']",,,,,2022-05-09,,,2022-04-26,3010000000000.0
3478704095,['원은섭'],,['(주) 코인스이앤씨'],2009-06-26,3020000000000.0,등록,건축용 내외장재,['L610'],M01,['L610'],,,['장재훈'],,,,,2010-11-12,,,2010-11-05,3010000000000.0
6132807016,['김동우'],,['(주)한신기업'],2017-08-04,3020000000000.0,등록,파이프버너,['K842'],M001,['K842'],,,['이세웅'],,,,,2018-01-09,,,2018-01-02,3010000000000.0
1101100180,['김원준'],,['(주)썬테크'],2007-09-06,3020000000000.0,등록,발전기용 고정 여자기,['H219'],M01,['H219'],,,['이선휴'],,,,,2008-03-11,,,2008-03-03,3000000000000.0
6068607629,['최덕용'],,"['주식회사 대한계전', '주식회사 대한스마트미터']",2020-11-09,3020000000000.0,등록,수도미터용 앵글밸브,['M250'],M001,['M250'],,,['김석태'],,,,,2021-06-23,,,2021-06-16,3010000000000.0
1028100312,['이준서'],,"['디엘 주식회사', '디엘건설 주식회사', '서울대학교산학협력단']",2010-08-23,3020000000000.0,등록,콘크리트 강도 보강재,['L4121'],M01,['L4121'],,,"['박홍근', '이도범', '김남일', '강명수', '강수민', '김욱종']",,,,,2012-01-18,,,2012-01-06,3010000000000.0
3058106939,['특허법인태동'],,"['주식회사 중부보안', '도대욱']",2014-09-02,3020000000000.0,등록,신고장치가 부설된 방범 카메라,['H4319'],M001,['H4319'],,,['도대욱'],,,,,2015-08-25,,,2015-08-17,3010000000000.0
4088106413,,,['영진종합건설 주식회사'],2006-12-05,3020000000000.0,소멸,인공어초,['L2641'],M01,['L2641'],,,"['김영택', '장동섭', '김문훈', '홍종현']",,,,,2007-09-14,,,2007-09-10,3000000000000.0
1058103460,['한양특허법인'],,['주식회사 이랜드이노플'],2020-07-21,3020000000000.0,등록,화상디자인이 표시된 디스플레이 패널,"['H1721S', 'H3301S', 'H4333S', 'H51S', 'H540S']",M001,"['H4333S', 'H51S', 'H1721S', 'H3301S', 'H540S']",,,['홍은지'],,,,,2021-07-05,,,2021-06-28,3010000000000.0
1148102402,['연규철'],,['주식회사 건영'],1989-08-25,3020000000000.0,소멸,차량용냉온장고,['C651CA'],M01,['C651CA'],,,['조상준'],,,,,1990-09-24,,,1990-08-17,3000000000000.0
4091905131,['이형규'],,['대신정보통신(주)'],2013-10-17,3020000000000.0,등록,휴대용 단말기,"['H540', 'H3301']",M01,"['H540', 'H3301']",,,['이재원'],,,,,2013-12-26,,,2013-12-18,3010000000000.0
1118101024,,,['주식회사 모아'],2020-02-26,3020000000000.0,등록,노트,"['F3210', 'N22']",M001,"['N22', 'F3210']",,,['김민경'],,,,,2020-05-20,,,2020-05-14,3010000000000.0
1108102989,['박영우'],,"['(주)지엔더블유테크놀러지', '주식회사 지큐텍', '주식회사 딜라이트디엔씨']",2006-10-02,3020000000000.0,등록,옥외 광고판,"['F510C', 'H4341']",M01,"['H4341', 'F510C']",,,"['전송미', '김상욱', '정승희']",,,,,2007-09-20,,,2007-09-14,3000000000000.0
1168104273,,,['경남기업주식회사'],1966-08-20,3020000000000.0,소멸,지도액자의형상및모양의결합,['C221'],M01,['C221'],,,['유대형'],,,,,1966-09-06,,,1966-09-06,3000000000000.0
8861005688,['손태원'],,['주식회사 다온산업'],2016-09-08,3020000000000.0,등록,조경용 바람개비,['L360'],M001,['L360'],,,['신동혁'],,,,,2017-06-14,,,2017-06-07,3010000000000.0
1228605874,['정병호'],,['신흥테크(주)'],2011-05-23,3020000000000.0,등록,건축 내외장재용 석재 보강판,['L600'],M01,['L600'],,,['정진우'],,,,,2012-07-02,,,2012-06-26,3010000000000.0
6698800060,['이병식'],,['주식회사 에이아이테크'],1990-06-09,3020000000000.0,소멸,소화기,['J631'],M01,"['J631A', 'J631']",,,['유철규'],,,,,1991-08-14,,,1991-06-28,3000000000000.0
1051508340,,,['주식회사 크린토피아'],2018-03-22,3020000000000.0,등록,직물지,"['M1110G', 'N21']",M001,"['M1110G', 'N21']",,,['이범택'],,,,,2018-08-27,,,2018-08-21,3010000000000.0
7827000373,['고승호'],,['디 케이 주식회사'],2001-06-14,3020000000000.0,소멸,방진마스크 면체,['J619'],M01,['J619'],,,['정정대'],,,,,2002-07-29,,,2002-07-18,3000000000000.0
5283401113,['김종갑'],,['주식회사 대한'],1994-12-15,3020000000000.0,소멸,조립형받침대의플랜지,['L129'],M01,"['L129', 'L129T']",,,['서정돈'],,,,,1996-01-11,,,1995-11-22,3000000000000.0
5158109249,['특허법인 두성'],,['세움건설 주식회사'],2017-09-26,3020000000000.0,등록,벽체 블럭용 줄눈대,['L4430'],M001,['L4430'],,,['김춘상'],,,,,2018-07-06,,,2018-07-02,3010000000000.0
1095004149,['이승현'],,['(유)우신산업'],2008-03-05,3020000000000.0,소멸,포장용 용기,['F4510A'],M01,['F4510A'],,,['정진원'],,,,,2008-07-18,,,2008-07-09,3000000000000.0
1081908821,['김성철'],,['(주)한성산업'],2013-03-15,3020000000000.0,등록,창틀용 프레임,['L5140'],M01,['L5140'],,,['오영진'],,,,,2013-12-09,,,2013-12-02,3010000000000.0
1268604481,['특허법인태평양'],,['원 앤 원(주)'],2014-09-05,3020000000000.0,등록,냉장용 쇼케이스,['F5231'],M001,['F5231'],,,['박천희'],,,,,2016-02-19,,,2016-02-15,3010000000000.0
1200604489,['리앤목특허법인'],,['주식회사 에스알'],2020-04-08,3020000000000.0,등록,궤도회로용 수신기,"['H320', 'H3613']",M001,"['H320', 'H3613']",,,"['최용헌', '강춘기']",,,,,2021-03-26,,,2021-03-22,3010000000000.0
2118800752,"['이신표', '한성용', '손승희']",,['(주)라온스퀘어'],2016-05-31,3020000000000.0,등록,테이블,['D230'],M001,['D230'],,,['김태일'],,,,,2017-03-29,,,2017-03-22,3010000000000.0
1244703540,['특허법인 신세기'],,['디에스(주)'],2017-03-15,3020000000000.0,등록,조립식 건축용 프레임 연결 브라켓,['L4190'],M001,['L4190'],,,"['하태권', '하찬호']",,,,,2018-02-19,,,2018-02-09,3010000000000.0
6021504616,['양재관'],,['(주)유창이앤씨'],1987-05-14,3020000000000.0,소멸,천정간받이용연결구,['L43190'],M01,"['L43190T', 'L43190']",,,['조용선'],,,,,1988-11-18,,,1988-09-20,3000000000000.0
1438803018,['김국진'],,['(주)씨에스이엔엘'],2018-10-05,3020000000000.0,등록,조명기구용 스탠드,"['D3332AD', 'D33391']",M001,"['D33391', 'D3332AD']",,,['한원재'],,,,,2019-12-19,,,2019-12-13,3010000000000.0
5051402573,['서대석'],,['주식회사부림'],1989-02-02,3020000000000.0,소멸,천정판,['038'],M01,"['L6130C', '038']",,,['강두명'],,,,,1990-04-27,,,1990-03-20,3000000000000.0
4778609458,['특허법인 참좋은'],,['(주)성진이엔씨'],2019-04-08,3020000000000.0,등록,유압식 반력저감장치,['K332190'],M001,['K332190'],,,['김선홍'],,,,,2019-08-22,,,2019-08-16,3010000000000.0
2348109187,['유환열'],,['주식회사 송강인터내셔날'],2018-07-19,3020000000000.0,등록,가방,['B44B'],M001,['B44B'],,,['문재훈'],,,,,2018-10-29,,,2018-10-23,3010000000000.0
4171305136,['김종수'],,['한국전자 주식회사'],2001-09-25,3020000000000.0,소멸,공기청정기,['D434'],M01,['D434'],,,['박성국'],,,,,2002-09-10,,,2002-08-20,3000000000000.0
1098100628,['특허법인신성'],,['주식회사 팬택자산관리'],2004-04-21,3020000000000.0,소멸,휴대용 전화기,"['H3301CB', 'H3301CC']",M01,"['H3301CB', 'H3301CC']",,,['송일용'],,,,,2005-01-05,,,2004-12-20,3000000000000.0
1058103701,['특허법인필앤온지'],,['지오텍엔지니어링 주식회사'],2019-03-18,3020000000000.0,등록,옹벽용 패널,['L22121'],M001,['L22121'],,,['조충식'],,,,,2020-03-26,,,2020-03-20,3010000000000.0
7588107027,['김동우'],,['(주)한신기업'],2019-06-20,3020000000000.0,등록,조리용 가스버너,"['K842', 'C64492']",M001,"['K842', 'C64492']",,,['이세웅'],,,,,2020-02-13,,,2020-02-05,3010000000000.0
6038104891,"['김병진', '노태정']",,['주식회사 아성산업'],2015-02-11,3020000000000.0,등록,포장용 봉지,['F440B'],M001,['F440B'],,,['서철민'],,,,,2015-08-24,,,2015-08-13,3010000000000.0
1050302986,['이동모'],,['리텍 주식회사'],2003-04-28,3020000000000.0,소멸,제설기용 보조제설판,['K3329'],M01,['K3329'],,,['이두식'],,,,,2003-12-24,,,2003-12-01,3000000000000.0
1268101064,['김재섭'],,['주식회사 대륙'],2010-03-12,3020000000000.0,등록,배선용 차단기,['H1514'],M01,['H1514'],,,"['김관영', '김정남']",,,,,2011-07-19,,,2011-07-12,3010000000000.0
2128101093,['심달회'],,['주식회사 라온즈'],2020-06-04,3020000000000.0,등록,초음파 프로브,['J730'],M001,['J730'],,,['오윤환'],,,,,2021-03-24,,,2021-03-18,3010000000000.0
1138100167,['황이남'],,['주식회사 에스에프씨바이오'],2007-06-14,3020000000000.0,소멸,표딱지,['F420'],M01,['F420'],,,['김성규'],,,,,2008-01-04,,,2007-12-27,3000000000000.0
1222807087,['이익배'],,['주식회사 유진'],2016-06-23,3020000000000.0,등록,비닐하우스용 파이프,['L3390'],M001,['L3390'],,,['김순일'],,,,,2016-12-09,,,2016-12-04,3010000000000.0
