BusinessNum,Job,EmployeeStatus,ReviewDate,TotScore,PromotionScore,WelfareScore,BalanceScore,CultureScore,ExecutiveScore,ReviewTitle,Advantage,Disadvantage,ForExecutive,GrowthYN,RecommendYN
1198101660,IT/인터넷,현직원,19-Apr,20.0,40.0,40.0,20.0,20.0,20.0,"""전형적인 중소기업
가족같은 분위기를 중시해서 성희롱, 언어폭력 등이 좋은게 좋은거다 하면서 넘어가는 문화""","나름 IT제조업의 2인자 기업
성장 가능성 있는 아이템을 다루고 있음","차부장의 비율이 사원의 비율의 5배가 넘고,
차부장 또는 임원의 시다바리 용도로 신규직원을 채용. 임원들 라인 잘타면 온갖 문제 또는 무능력에도 최소 5년 보장.","회사를 돈놀이와 정치적인 장소로 보지 말고, 자신의 인생을 걸고 열심히 하는 인재들과 성장하는 업체로 만들어 주길...",성장,이 기업을 추천하지 않습니다.
1078109144,,전직원,18-Jul,20.0,20.0,60.0,60.0,40.0,20.0,"""가족같은 따뜻한 분위기를 느끼며 일할 수 있는 곳. 다만 당신이 어디서나 보기힘든 뛰어난 인재라면.""",자기 계발비나 기타 보조금등을 지원하는 경우가 많았음. 자유로운 분위기가 강하고 서열계층이 딱딱하지 않았음.,자기 계발비를 제공한다고는 했으나 일이 너무 많아서 실제로 막상 가보면 그럴 시간이 없음.,사장이 욱하는 성격이 너무 심하며 불같이 화를 잘냄. 그래서 알게 모르게 상처를 많이 받았음. 직원이 사람이 아니라 기계인줄 아는 듯한 태도를 고쳐야한다고 생각함.,비슷,이 기업을 추천하지 않습니다.
2129509991,교육,전직원,21-Jun,20.0,20.0,20.0,20.0,20.0,20.0,"""구시대적인 상사와 잘 지낼 자신없음 도망쳐야 하는곳 오래된만큼모든시스템이 구시대적임""",식대 일부지원 퇴직금적립 담임제로인한 조금더 주는 급여,모든 과목을 다시키고 옛날 시스템 그대로 써서 비효율적이고 배울게없음 제일중요한건 원장이 자기주장강하고 꼰대임 학생 유치와 관리 엄청 스트레스줌,과목과 선생개편및 건물 리모델링 근무시간단축등 개선사항이 한두가지가 아님,,
1078103301,유통/무역,현직원,19-Oct,60.0,60.0,40.0,40.0,60.0,60.0,"""괜찮은곳입니다. 아직 오래 다니진 않았.ㅣ만, 나름 자부심느기는 회사""","재밌는분위기, 야근은많음 가족같은분위기는 아니지만, 서로 배려하며 잘 도와주는형태임",쉬는시간이 많이.부족함 옛늘들어 오전에 쉬는시간이 하나도 없어서 3시간 풀근무라 힘듬,쉬는시간이 많이 필요함. 오전에 너무 힘이들어서 일하기 힘들때가 많음,비슷,이 기업을 추천하지 않습니다.
4588702304,,현직원,21-Jul,100.0,80.0,100.0,80.0,100.0,80.0,"""개발자의 입장으로 트렌디함을 경험하기 아주 좋은 기업.
매사에 도전적이고 진취적이게 업무를 할 수 있음.""","퇴근 후 회식 문화가 없는 기업
휴가 사용에 있어서 굉장히 자유로움
탄력적인 출근 가능함
자유로운 업무 분위기
점심을 지원해주는게 생각보다 많이 큼","회사의 건물 자체는 좋으나, 출퇴근 시 환승을 여러번 해야함.
구내식당을 제외한 식사를 하러가기 위해서는 어느정도 걸어야함.","직원들에게 불만사항이나 애로사항을 직접적으로 물어봤으면 함. 또한 불만 사항을 듣기만 하는게 아니라, 해결책을 마련해줬으면 함.",성장,이 기업을 추천 합니다!
1388100885,IT/인터넷,전직원,14-Dec,20.0,20.0,20.0,20.0,20.0,20.0,"""가지마요.""","회식이 별로 없어서 좋고 술 강요 안함.
직원들은 좋았음.
일은 끊이지 않아서 월급 밀리는 일은 없음.
크고 작은 다양한 업무를 경험할 수 있음.
한 분야에만 주력하지 않고 다른 사업도 하려고 함.","매우 짠 연봉과 연봉상승율.
실력으로 평가하기보다 입에 발린 말하는 사람을 우대.
야근 강요 압박 심함.
잦은 직원 교체로 혼란스럽고 체계가 없음.
복지에 대해 매우 인색하다.
가족 경영이고 일도 제대로 안해서 다른 직원들이 자기 일 못하고 그 사람이 할 일 하느라 피해보는게 많음.","그 회사에 다니면서 좋았던 적이 없음. 없는 장점 끄집어내느라 힘들었음.
그래도 열심히 일한 직원들 덕분에 회사가 지금까지 운영되는건데 보상은 확실히 해줬으면 좋겠음.",비슷,이 기업을 추천하지 않습니다.
2018609076,엔지니어링,전직원,20-Aug,80.0,60.0,60.0,60.0,60.0,60.0,"""성과급이 나오며 명절보너스 추가 연말보너스도 나옴.""",세정기 기술이 있는 회사로써 일은 힘들지만 그만큼 보상이 이루어지는 회사 밥도 잘나옴,퇴근은 6시이나 잔업을 하게되면 일정시간을 채워야 잔업비가 나오는걸로 알고 있는데 지금은 어떤지 모르겠음,복지를 좀더 늘려주세요~ 잔업비 및 기타 유류비등 그외에는 다 좋습니다.,성장,이 기업을 추천 합니다!
2088700897,전직원,해외,,20.0,40.0,20.0,60.0,100.0,20.0,"""성장하기 시작한 회사라 업무를 진행하면서 성과를 내며 성취감을 얻기 좋음""",1. 화장품에 관심이 많은 사람들에게 좋은 회사 2. 외국근무를 통한 해외경험 3. 베트남 현지에서 한국에 대한 이미지가 좋아 업무제휴 제안 용이 4. 제품과 브랜드 인지도가 좋음,"1. 역량이 떨어지는 가족구성원이 팀장급으로 근무 2. 직원의 사생활에 대해 지나치게 관심이 많음 3. 인사,총무 및 행정업무에 실수가 많아 사건사고가 발생하는데 정작 사장내외는 무엇이 문제인지 모르는것 같음 4. 베트남직원들이 자주 퇴사를 하는데 회사의 문제가 아니라 요즘 젊은것 혹은 베트남사람의 문제라고 생각함",제발 남탓좀 그만 하고 직원들이 몇달 일하다가 그만두면 무엇이 문제인지 고민을 해보시길. 한두명이 그렇게 나가버리는것은 직원의 문제이겠지만 여럿이 그렇다면 그건 회사의 문제 아닐까요?,,
2548803140,현직원,서울,,60.0,40.0,60.0,100.0,80.0,80.0,"""이미지 관련 AI 연구를 진행하고 SI 프로젝트 업무도 같이 진행하며 다양한 개발환경을 경험할 수 있는 회사""",직원들과의 거리감이 느껴지지 않고 수평적인 직장생활이 가능하고 복지도 최상이라고 생각합니다.,회사의 위치가 애매하고 시니어개발자가 없어서 혼자서 업무를 진행하고 해결해야 하는 편입니다.,신입을 도와주며 프로젝트를 이끌어 나갈 수 있는 경력 개발자를 채용했으면 좋겠습니다.,비슷,이 기업을 추천하지 않습니다.
2108108201,,전직원,20-Feb,20.0,20.0,20.0,20.0,20.0,20.0,"""직원이 대우받지 못하고 편가르기가 심한 회사, 정치질 잘하면 계속 남아있는회사, 회사방향성이 어디로 향하는지 모르는 회사입니다""","몇몇직원들끼리만 사이가 좋았음, 성격에 큰 문제가없으면 괜찮았습니다. 전용사옥이 있어서 사무실구성원만 있어서 좋았습니다.",이것저것 다 하다가 어느하나 얻지못했던거같아요 복지도안좋고 회사안좋아지니까 구성원이 점점 사라지는..,좀더 적극적으로 직원의말에 귀기울이고 회사방향성을 정해서 운영하셨으면 좋겠어요.,,이 기업을 추천하지 않습니다.
2118702099,미디어/홍보,전직원,20-Jun,60.0,20.0,20.0,20.0,20.0,60.0,"""소속 아티스트는 엄청 좋지만 엔터의 특성상 일이 힘듦""",소속 아티스트에게 다양한 걸 배울 수 있음 시야가 넓어지는 느낌,"보고를 위한 보고서를 많이 만드는 편, 상사와의 트러블이 자주 있는 편",너무 수직적인 구조가 많은 것 같은 느낌 평사원들을 조금 더 배려해주었으면,비슷,이 기업을 추천하지 않습니다.
1058708631,마케팅/시장조사,전직원,19-Jan,40.0,20.0,20.0,60.0,20.0,20.0,"""격식을 갖추려 노력하지만 사람이 많이 들고나기 때문인지 전체적으로 양아치스러운 회사""",휴가 등으로 눈치볼 일은 없었기에 별 2개. 다만 프로젝트 별로 다를 수 있음.,"프로젝트 베이스라서 을도 아니고 병,정 정도 되는 위치임. 같은 직급, 동일한 인사 고과에도 사람 봐가면서 연봉 인상률 다르게 책정. 정규직이라고 해주는 것도 없으면서 이래저래 귀찮게함.","해줄 생각도 없으면서 직원 생각하는 척, 위해주는 척 하지 마시길.",,
1138601008,IT/인터넷,현직원,18-Oct,20.0,20.0,20.0,20.0,20.0,20.0,"""좋은게 없는 회사.
사람들이 하루가 다르게 나가고 들어오고...""","장점...?? 장점은 점심을 제공해준다는 점?
그점밖에 없는데...??","너무 많은데...???
너무 많은걸 바라시고 정말 정형적인 한국 옛날기업
소통이 되는 회사라고 하는데 소통? 소통을 모르시고 이야기를 하시는 듯하고 상담? 상담을 왜 하는지도 모른다
윗분들? 고작 세명? 네명? 밖에 안되는 분들은 사람을 어떻게 다루시는 지도 모르고 대표님, 그 외에 사람들은 진짜...
모든일에 관하여서 아는척이... TMI 그리고 사람들을 정말 무시하는 듯한 말을 많이하시는곳

그리고!! 사람들이 정말 많이 들어오고 나가고 하는 곳...
왜 나가는지 모르는 대표님...
왜인지는 좀 생각을 해보시는게 좋을꺼같은데.
나이 어린 사람들땜에 사람들이 나간다고 생각하시는데....
그뿐일까요? 생각을 하시고 귀 좀 여시는게 좋을꺼같아요
윗 사람이 일을 잘하고 잘 알려주면 다들 할 줄 알텐데....
화 내시지 마시구요....","입이 아프네요.
집에서는 다들 엄마 아빠의 귀한 아들입니다!",비슷,이 기업을 추천하지 않습니다.
1218100534,서비스/고객지원,전직원,18-Dec,40.0,40.0,80.0,60.0,20.0,100.0,"""업계 1위 선두주자. 전체적인 회사 분위기 좋으며 복지 면에서 우수.""","최근 경쟁업체들이 많이 치고 올라왔지만,
경영진의 끊임없는 혁신 추구로 계속적으로 현재 업계 내 입지를 유지(혹은 더욱 성장)할 가능성이 높음.

경영진의 경영능력이 매우 우수하여, 근무중 보고 느끼고 배운점이 가장 큰 자산이 된듯. 업무가 힘들어도 해외여행/복지금 등으로 동기부여가 되는 편.","부스 근무는 많이 힘듦. 일이 힘들다기 보다, 정치적인 면에서? 많이 힘들고 노하우 있는 선임들이 계속해서 나갔던 이유가 있음. 특히 근태, 업무지시, 업무분담 등등에 대한 내사가 필요함.","회사가 문제점을 인지하지 못하는건지 묵인하고 있는건지 모르겠지만,
잡플래닛에 계속 문제점이 지적되고 몇몇 근무자들도 퇴사 전 경영진에게 직/간접적으로 토로하고 있음에도 불구하고 개선은 안되는 듯.

회사에 정말 애착이 컸던 한 사람으로써, 경영진의 묵인이 계속되지 말았으면.",비슷,이 기업을 추천하지 않습니다.
1378806252,IT/인터넷,현직원,21-Mar,20.0,20.0,20.0,20.0,20.0,20.0,"""개발자 대우해주는 줄 알고 입사했는데 대표나 구성원 고인물에 심각함 개발자에게는 비추 두번째 스타트업 경험인데 다시는 스타트업 안갈듯""",자유로운 분위기에서 개발 하는 척 하고 딴짓할 수 있음,그 외에는 모두 단점임 기본적으로 개발을 못함 자유로운 내 영혼에 맞지 않음,스타트업이라면 수평적이고 자유로운 게 필요한데 수직적이고 문제가 있음,,
6848605240,서비스/고객지원,전직원,20-Apr,20.0,40.0,20.0,40.0,20.0,20.0,"""공기관 의료원.구청에 직원 주먹구구식 상주시킴.
야근시 야근비 안나옴. 야근시 식권줌. 여름휴가 제외한 입사1년차에 휴가없음/가라해야지 갈수있음 (휴가가 직원기본권이 아닌 엿장수 맘인회사).""",과장님들 라인까지는 잘해주십니다. 주말출근 거의 없습니다.,"가족회사.
수습기간 지나면 실수령액이 더 떨어지는 기이한 현상. 식비2만원 지원, 휴가시 과장-이사를 거쳐야 하는 까다로움,경영지원쪽은 월급이 퇴사후에도 들어올정도로 직원들에게 관심 무. 월급날이 주말과 겹치면 다음날 들어옵니다.사유서 결제
양식은 많고 퇴사시 재직.경력증명서 양식은 직접 만들어 제출해야되는 회사. ERP 시스템이 있음에도 엑셀 한글.파일에 첨부해서 모든 결제합니다. 많아서 이만 적겠습니다..","사원,주임급이 왜 없고 퇴사하는지 생각좀 하셨으면 좋겠습니다.",,이 기업을 추천하지 않습니다.
2148605120,연구개발,전직원,21-Aug,20.0,20.0,20.0,100.0,60.0,20.0,"""반도체 디스플레이 패널에 필요한 칼라 포토 레지스트의 밀베이스를 분산하는 회사. 급여가 밀리는 회사.""",연차를 눈치보지 않고 자유롭게 쓸수 있어요. 정시출근 정시퇴근 가능해요.,급여를 자꾸 삭감하려고 해요. 상여를 줄이는 방식을 활용하죠.,직원을 소모품으로 생각하지 맙시다. 급여를 밀리지 마세요.,,
1148602144,,전직원,19-Nov,20.0,20.0,20.0,20.0,20.0,20.0,"""회사는 IPTV쪽 회사라 하는데 들어가보면 모드버스라는 프로토콜로 c#프로그램을하여서 통신하는데 사람수가 적어서 별로""",기업의 장점은 IPTV 기술이나 모드버스 프로토콜을 C#으로 프로그래밍 하는것을 배우는데 초반에는 공부하라고 미션 주는건 장점인거 같다,월급이 너무 짜다 짠 이유는 월에 250 이상을 받아도 계약상으로는 연봉을 낮게 받으므로 거의 절반의 돈을 회사에 주어야 한다,국가 사업으로 나라 회사 반반해서 직원들 월급을 주는데 그걸 다줘야지 거의 절반을 떼어먹는건 바르지 못한점인거 같다,,이 기업을 추천하지 않습니다.
5058107658,현직원,기타,,60.0,20.0,40.0,60.0,60.0,60.0,"""사업장 마다 일의 강도는 다르며 어려운 일은 아니므로 서비스 마음으로 다니고자 하시는 분에게 추천합니다""",퇴근시간에 칼처럼 퇴근이 가능합니다 주말수당 나옵니다 업무의 강도가 세지 않습니다.,연봉은 매우 낮은편입니다 복지제도가 다양하지 않습니다 고객사 갑질로 인해 힘듭니다,회사를 위해 열심히 일하는 직원분들에게 조금이나마 신경 써주시면 감사하겠습니다,비슷,이 기업을 추천하지 않습니다.
