BusinessNum,patentTitle,abstract,country,nationCode,pubReg,ipcInfo,applicationDate,applicationNumber,issueDate,patentNumber,deepLink
1238609620,정보표시가 가능한 공중전화부스와 이것의 정보표시 제어운용 시스템,"본 발명은 중앙의 운영수단으로부터 각종 정보 및 광고 데이터를 전달받아 실시간으로 이루어지는 동영상 및 다양한 문자를 통하여 광고를 전화부스의 사용자 및 통행자에게 제공하여 그 광고효과를 향상시키는데 그 목적이 있다.이런 목적을 달성하기 위하여 본 발명은, 다수의 전화부스(10)에 장착된 다수의 정보표시장치(20)와, 상기 정보표시장치(20)와 데이터 교류 및 그 데이터의 제어운용을 담당하는 중앙통제장치(30)를 포함하며; 상기 정보표시장치(20)는 전화부스(10)의 본체에 결합된 표시수단(25)과, 상기 표시수단(25)에 표시할 정보를 저장하는 저장수단(23)과, 상기 저장수단(23)의 정보를 상기 표시수단(25)상에 표시하는 시기나 횟수 등을 제어하는 제어수단(22)과, 상기 중앙통제장치(30)와 데이터를 교환 가능하도록 하는 통신수단(21)을 포함하고; 상기 중앙통제장치(30)는 다양한 정보 및 광고데이터와 제어수단(34)의 제어 프로그램을 저장해 두는 저장수단(31)과, 상기 저장수단(31)에 저장된 정보 및 광고 데이터를 편집 또는 새로운 광고데이터 및 각종 정보를 입력하는 입력수단(32)과, 상기 정보표시장치(20)에 구성된 각각의 통신수단(21)과 다중접속 데이터 통신이 가능하도록 하는 통신수단(33)을 포함하며; 상기 중앙통제장치(30)와 상기 다수의 정보표시장치(20)들은 정보통신망을 통해 서로 연결되어 있다. ",ko,한국(KO),등록,['G09F-009/00'],2000-02-15,10-2000-0008882,1998-07-16,10-1998-0028945,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1019980028945
1051009604,조관파이프용 레이저 용접장치,"본 발명의 조관파이프용 레이저 용접장치는 복수의 프레임으로 구성되는 베이스부; 상기 베이스부의 상측에서 롤 포밍된 조관파이프가 거치되되, 일방향 또는 타방향으로 움직이며 상기 조관파이프를 인입 또는 인출시키는 이동부; 상기 이동부에 의해 상기 조관파이프의 인입이 시작되면서부터 용접이 완료되어 인출될 때까지 조관파이프의 상측에서 상기 조관파이프를 눌러주는 한 쌍의 누름부; 상기 한 쌍의 누름부 중 어느 하나의 상측에 구비되는 제1 실린더에 의해 제1 힌지를 중심으로 반시계방향으로 회전되어, 상기 제1 실린더가 신장되면 상기 조관파이프의 심(seam) 부분의 상측에서 위치하여 상기 조관파이프의 심(seam) 부분을 정렬하는 끝이 뽀족한 정렬팁을 포함하는 정렬부; 상기 조관파이프의 인입이 완료되면, 상기 조관파이프의 외면에 밀착하여 상기 조관파이프의 형상을 고정하는 복수 개의 제1 고정부재를 포함하는 형상고정부; 상기 형상고정부에 의해 고정되어 상기 제1 실린더의 압축에 의해 상기 정렬부가 제1 힌지를 중심으로 시계방향으로 회전하여 상기 심(seam) 부분이 노출되면, 상기 조관파이프의 상측에서 상기 조관파이프의 길이방향을 따라 움직이면서 조관파이프의 심(seam) 부분을 용접하는 용접팁이 구비된 용접부;를 포함함으로써, 다양한 크기의 조관파이프를 제조할 수 있다.",ko,한국(KO),등록,"['B23K-037/053', 'B23K-009/26', 'B23K-026/262', 'B23K-101/04', 'B23K-037/02']",,,2022-04-27,10-2022-0051896,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020220051896
1221308644,보호 필름 절단용 금형,본원디자인 '보호 필름 절단용 금형'의 형상과 모양의 결합을 디자인 창작내용의 요점으로 함.,ko,한국(KO),등록디자인,,,,2011-12-16,30-2011-0053672,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3020110053672
1282201584,철재 파렛트,"본 발명은 철재 파렛트에 관한 것으로, 보다 상세하게는 콘크리트 제품을 생산하는데 사용되는 파렛트의 특정 부분에 열처리를 하거나, 파렛트의 상,하면의 단부를 동시에 열처리하여 파렛트의 내마모성과 직진성 및 이형성을 향상시킴으로써 파렛트의 수명을 연장시킬 수 있을 뿐만 아니라 강화된 구조로 인해 파렛트의 두께를 줄일 수 있고 진동의 전달을 보다 좋게 하여 견고한 콘크리트 제품을 생산할 수 있도록 하는 철재 파렛트에 관한 것이다.본 발명은 콘크리트 제품을 생산하는데 사용되는 철재 파렛트에 있어서, 상기 철재 파렛트의 표면에 부분 열처리를 한 것을 특징으로 한다.",ko,한국(KO),등록,"['B65D-019/30', 'B65D-019/10']",2009-10-01,10-2009-0103361,2008-03-28,10-2008-0028915,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020080028915
1212000071,포장지,본원 포장지 디자인은 공지된 포장지 형상에 모양과 색채가 결합되어 심미감을 일으키게 되는 것을 디자인 창작 내용의 요점으로 함. ,ko,한국(KO),등록디자인,,,,2019-04-23,30-2019-0018993,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3020190018993
1051600556,항체 절단 부위 결합 분자,"본 개시에 의해, 표적 항원에 결합할 수 있는 항원 결합 분자의 투여와 조합하여 이용하기 위한, ADCC 활성을 갖는 항체, T 세포 리다이렉팅 항체, 또는 키메라 수용체를 발현하는 세포를 포함하는 의약 조성물로서, 1차 분자는, 프로테아제에 의해 절단되는 링커를 포함하고, 링커가 절단된 항원 결합 분자는, 표적 항원에 대한 결합능을 갖고, ADCC 활성을 갖는 항체 또는 T 세포 리다이렉팅 항체의 가변 영역, 및 키메라 수용체의 세포외 결합 도메인은, 절단 링커 절단 후에 생기는 링커가 절단된 항원 결합 분자로의 결합을 개재시켜 표적 항원을 발현하는 세포에 결합하는, 상기 의약 조성물이 제공된다.",ko,한국(KO),공개,"['C07K-016/00', 'A61K-035/17', 'A61P-035/02', 'A61K-039/00', 'A61K-039/395', 'A61P-035/00']",2022-02-11,10-2022-0017430,2021-12-28,10-2021-7042844,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KUPA&cn=KOR1020217042844
1274604884,자동 염수 분사장치 및 이를 포함하는 자동 염수 분사시스템,"본 발명의 일 실시예에 따른 자동 염수 분사장치는, 도로변에 설치되어, 차도를 향해 염수를 분사하는 자동 염수 분사장치에 있어서, 도로변의 설치물에 고정되는 설치부, 상기 설치부에 회동 가능하도록 장착되며, 상기 설치부를 통해 유입된 염수를 수용하는 회동부, 상기 회동부에 수용된 염수가 분출되는 통로를 제공하며, 상기 통로로의 염수 분사력을 회전력으로 전환하는 분사부 및 상기 회동부에 설치되며, 상기 분사부에 의해 회전되는 상기 회동부의 회동 방향을 변화시키는 스위치부를 포함하며, 상기 분사부는, 대향한 차도를 향해, 제1 각도 범위를 왕복하여 차도로 염수를 분사할 수 있다.",ko,한국(KO),등록,"['B05B-001/20', 'B05B-013/00', 'F16H-001/20', 'G01W-001/02', 'G05D-007/06', 'B05B-013/02', 'F16H-055/02', 'B05B-003/06', 'E01H-010/00', 'B05B-013/04']",,,2022-05-30,10-2022-0066158,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020220066158
1192201919,고효율 ICT형 특수 구조 탈취기 개발로 난분해성 악취가스 처리 및 탄소 중립화 탈취 시스템,"본 발명의 일실시예는 외부로부터 유입된 악취가스에 대해 1차로 악취를 제거하는 제1 스크러버; 상기 제1 스크러버의 상부에 마련되며, 상기 제1 스크러버를 경유하여 유입된 악취가스에 대해 2차로 악취를 제거하는 제2 스크러버; 및 상기 제2 스크러버의 상부에 마련되며, 상기 제2 스크러버를 경유하여 유입된 악취가스에 대해 3차로 악취를 제거하는 제3 스크러버를 포함하며, 상기 제1 스크러버에는 마이크로 버블 용해부가 구비되어, 상기 제1 스크러버 내부로 유입된 악취가스 내 악취를 제거하고, 상기 제3 스크러버에는 미리 정해진 온도 이하의 물을 분무하는 안개 분무부가 구비되어, 상기 제3 스크러버 내부로 유입된 악취가스 내 악취를 제거하는 것인 난분해성 악취가스 처리 및 탄소 중립화 탈취 시스템을 제공한다.",ko,한국(KO),등록,"['B01D-053/30', 'C02F-001/66', 'B01D-047/02', 'B01D-047/14', 'B01D-047/06', 'A61L-009/14', 'B01D-053/78', 'B01D-053/79', 'B01D-047/12']",,,2021-08-17,10-2021-0107891,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020210107891
1101709381,디스플레이 글래스 테스트기판의 교체장치,"본 발명에 따른 디스플레이 글래스의 테스트기판 교체장치는, 글래스가 거치되며 소정의 이송경로를 따라 상기 글래스를 이송시키는 스테이지모듈, 상기 이송경로 상에 위치되며, 상기 스테이지모듈에 의해 이송되는 글래스의 검사를 수행하는 테스트기판이 장착되는 고정플레이트를 포함하는 테스트모듈, 테스트기판이 탈착 가능하게 거치되는 복수 개의 거치부를 포함하는 거치모듈 및 상기 거치부에 거치된 테스트기판을 상기 고정플레이트로 이송시키거나, 상기 고정플레이트에 장착된 테스트기판을 상기 거치부로 이송시키는 이송모듈을 포함한다.",ko,한국(KO),등록,['G01R-031/28'],,,2012-02-15,10-2012-0015126,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020120015126
1050508965,직물지,'직물지'의 표면에 표현된 무늬의 모양을 디자인 창작내용의 요점으로 함. ,ko,한국(KO),등록디자인,,,,2018-12-11,30-2018-0058368,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3020180058368
1010109319,휴대용 걸이구,본원 '휴대용 걸이구' 디자인의 형상과 모양의 결합을 디자인 창작내용의 요점으로 함.,ko,한국(KO),등록디자인,,,,2009-12-22,30-2009-0056356,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3020090056356
6159105462,맞춤형 학습 설계 지원 시스템 및 이를 이용한 맞춤형 학습 설계 지원 서비스 제공 방법,"본 발명은 맞춤형 학습 설계 지원 시스템 및 이를 이용한 맞춤형 학습 설계 지원 서비스 제공 방법에 관한 것으로서, 더욱 상세하게는 서비스 서버, 다수의 교사 단말기, 다수의 학생 단말기 및 다수의 교실 내에 구비된 교실 서버가 유/무선 네트워크 망으로 연결되어, 교사가 수업전에 교과서 종류별 및 단원별로 수업안을 설계할 수 있도록 사용이 용이한 유저 인터페이스를 지원하며, 생성된 수업안을 해당 교실의 교실 서버로 미리 전송하여 저장하고, 해당 수업시간에 필요한 학습콘텐츠를 교실서버가 해당 교사 단말기 및 학생 단말기에 자동으로 전송함으로써, 교사 및 학생들이 수업에 필요한 학습콘텐츠를 다운받기 위해 일일이 서비스 서버에 접속할 필요가 없으며, 콘텐츠 다운로드 시간의 최소화를 유도하고, 수업의 출석 및 학업 성취도를 손쉽고 간편하게 평가할 수 있어, 효율적인 학습을 제공할 수 있는 맞춤형 학습 설계 지원 시스템 및 이를 이용한 맞춤형 학습 설계 지원 서비스 제공 방법에 관한 것이다.본 발명은, 교과서 종류별 및 단원별로 유닛화된 다수개의 콘텐츠를 제공하며, 교사로부터 설계하고자 하는 수업안의 단원을 입력받아 그에 해당하는 콘텐츠를 추출하여 제공하고, 상기 추출하여 제공된 콘텐츠를 교사가 시간상 순서를 정하여 배열할 경우 이를 조합하여 수업안으로 생성하는 서비스 서버, 상기 서비스 서버에 접속하여 수업안을 설계하는 교사 단말기, 각각의 교실 마다 구비되어 상기 서비스 서버에 접속되며, 상기 교사 단말기에 의해 설계된 수업안 및 수업안 따른 콘텐츠를 상기 서비스 서버에서 전송받아 저장하는 다수개의 교실 서버 및 상기 수업안에 따른 학생의 학습결과를 상기 교실 서버로 전송하는 다수개의 학생 단말기를 포함하여 구성되되, 상기 서비스 서버, 상기 교사 단말기, 상기 다수개의 교실 서버 및 상기 다수개의 학생 단말기는 유/무선 네트워크 망으로 연결되고, 상기 교실 서버는, 해당 교실 수업에 따른 수업안 및 수업안에 따른 콘텐츠를 상기 서비스 서버에서 미리 전송받아 저장하며, 상기 교사 단말기 및 다수의 학생 단말기가 접속할 경우, 각각 단말기의 인증과정을 상기 서비스 서버를 통해 수행하고, 인증이 완료된 교사 단말기 및 다수의 학생 단말기에 상기 미리 전송받아 저장된 수업안에 따른 콘텐츠를 전송하는 것을 특징으로 하는 맞춤형 학습 설계 지원 시스템을 제공한다.",ko,한국(KO),공개,['G06Q-050/20'],2014-09-05,10-2014-0107769,2013-02-28,10-2013-0021719,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KUPA&cn=KOR1020130021719
1051508340,의류 운반용 손수레,'의류 운반용 손수레' 디자인의 형상과 모양의 결합을 디자인의 창작내용의 요점으로 함 ,ko,한국(KO),등록디자인,,,,2021-07-05,30-2021-0031806,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3020210031806
7827000373,박막 캐패시터 및 이것을 구비하는 전자 회로 기판,"회로 기판에 대한 밀착성이 높은 박막 캐패시터를 제공한다. 그 해결 수단으로서는, 박막 캐패시터(1)는 상면(11)이 조면화된 금속박(10)과, 금속박(10)의 상면(11)을 덮고, 부분적으로 금속박(10)을 노출시키는 개구부를 갖는 유전체막(D)과, 개구부를 개재하여 금속박(10)과 접하는 제1 전극층과, 금속박(10)과 접하지 않고 유전체막(D)과 접하는 제2 전극층을 구비한다. 제1 및 제2 전극층은, 금속박(10)의 상면(11)의 외주 영역(15)을 덮지 않고, 외주 영역(15)에 둘러싸인 영역에 형성되어 있다. 이와 같이, 금속박(10)의 조면화된 상면(11)의 외주 영역(15)이 노출되어 있으므로, 회로 기판과의 밀착성이 향상된다.",ko,한국(KO),공개,"['H01G-009/048', 'H01G-009/055', 'H01G-009/052', 'H01G-004/33']",2022-08-22,10-2022-0116328,2022-07-29,10-2022-7026521,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KUPA&cn=KOR1020227026521
